sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,result
-5.2327,-0.0124,35.6275,-5526.0,69.9222,0.0473,0.0904,0.11,15.75,3710.0,6.7203,15.77,1.702,1.9962,0.0307,8.7401,23.09,6.889,843.0,0.0216,양품
-1.79,-0.0136,30.0366,-5445.5,72.3778,-1.608,0.0644,0.073,15.77,391.0,6.1788,15.77,1.617,1.984,0.0196,8.4278,24.35,6.442,1116.0,0.0234,양품
1.0309,-0.0127,40.1575,-4971.75,70.0111,-1.608,0.0632,0.136,15.77,238.0,6.6719,15.77,1.617,1.9888,0.0222,8.7401,21.14,6.442,2228.0,0.0125,양품
-4.0109,-0.0124,41.8933,-5001.0,73.7667,-1.608,0.075,0.158,15.77,553.0,6.0738,15.77,1.617,2.0,0.0469,8.3663,19.71,6.442,2602.0,-0.0058,양품
1.4727,-0.013,42.9119,-5368.75,65.0778,-0.4258,0.0501,0.086,15.89,3608.0,4.5335,15.89,0.9318,1.9955,0.0436,9.0606,13.68,3.365,666.0,0.0112,양품
-1.2427,-0.0133,35.272,-6471.25,65.7,-1.135,0.0784,0.057,15.9,520.0,5.4705,15.92,0.9649,1.8785,0.0498,9.2016,18.17,3.751,479.0,-0.0116,양품
2.4845,-0.0139,27.2646,-5335.0,72.2667,-1.135,0.0536,0.138,15.9,627.0,5.2121,15.92,0.9649,1.991,0.0175,8.8548,16.18,3.751,961.0,0.0141,양품
0.79,-0.0117,17.0758,-5613.0,63.0333,-1.135,0.0669,0.075,15.9,256.0,4.423,15.92,0.9649,1.9973,0.0597,9.1287,14.49,3.751,461.0,0.0289,양품
5.6618,-0.0136,35.3266,-5459.0,66.3111,0.0,0.0755,0.131,15.91,363.0,6.2036,15.86,0.9649,1.9908,0.0475,8.6772,20.64,3.541,533.0,0.0217,불량
-2.4345,-0.0101,52.6708,-5398.5,69.3,-1.797,0.0871,0.133,15.8,271.0,7.6774,15.8,1.834,1.9863,,8.7635,21.41,5.952,649.0,-0.0028,양품
-1.4027,-0.0113,30.9051,-5012.75,67.6333,-1.797,0.0702,0.077,15.8,378.0,5.4441,15.8,1.834,1.974,,8.7635,17.28,5.952,410.0,0.002,양품
-4.5936,-0.0115,45.1193,-5248.25,69.8667,-1.797,0.0698,0.116,15.8,463.0,6.1794,15.8,1.834,2.036,,8.7635,19.8,5.952,1292.0,-0.0052,양품
-0.3309,-0.0118,42.4178,-5658.25,67.8111,-1.797,0.0768,0.175,15.8,237.0,5.7652,15.8,1.834,2.014,,8.7635,19.89,5.952,778.0,-0.0005,양품
2.6718,-0.0107,36.534,-5604.5,66.0111,-1.797,0.0721,0.174,15.8,492.0,5.764,15.8,1.834,1.985,0.0248,8.6772,18.65,5.952,403.0,-0.0111,양품
4.9845,-0.0127,49.6063,-5494.75,73.9333,-3.496,0.1232,0.104,15.71,375.0,5.7709,15.75,1.763,2.0035,0.0422,8.5801,17.71,6.355,470.0,-0.0022,양품
-3.4445,-0.0126,39.005,-5549.25,73.2333,-3.496,0.0903,0.114,15.71,219.0,5.9415,15.75,1.763,2.0017,,8.287,20.77,6.355,541.0,0.0093,양품
2.2855,-0.0141,45.9364,-5370.75,72.4778,-3.496,0.0982,0.099,15.71,479.0,5.5605,15.75,1.763,2.0045,0.0174,8.6149,18.97,6.355,854.0,0.019,양품
22.4673,-0.0094,36.3151,-5573.75,72.3556,-3.496,0.1077,0.314,15.71,436.0,4.9316,15.75,1.763,1.9693,0.025,8.2395,15.53,6.355,689.0,0.0049,양품
6.5645,-0.0047,80.6366,-5370.25,72.4889,-0.4258,0.0776,0.108,15.89,359.0,4.4655,15.89,0.9318,1.9695,0.0275,8.9475,14.29,3.365,886.0,0.0214,불량
-4.6227,-0.0109,36.6972,-5599.25,75.0444,-1.135,0.2654,0.097,15.9,487.0,5.3685,15.92,0.9649,2.0132,0.0203,8.3591,18.32,3.751,530.0,0.0145,양품
5.5455,-0.0138,34.8457,-4994.25,66.2,0.0,0.0734,0.138,15.77,541.0,6.3218,15.81,1.135,1.9715,0.0408,8.6772,20.39,3.886,2774.0,0.0233,불량
-2.1518,-0.0126,41.2289,-5515.0,73.1333,-3.496,0.0643,0.119,15.71,550.0,6.7794,15.75,1.763,1.966,0.0219,8.4278,21.92,6.355,863.0,0.0235,양품
6.25,-0.0102,38.4236,-5738.75,72.1,-3.496,0.1552,0.138,15.71,568.0,5.4697,15.75,1.763,2.0157,,8.3436,15.31,6.355,485.0,0.0073,양품
3.2509,-0.013,34.5158,-5508.75,69.0556,-1.135,0.0731,0.217,15.9,245.0,5.8371,15.92,0.9649,1.993,0.0231,8.6772,16.83,3.751,863.0,0.01,불량
0.9909,-0.0118,54.1799,-5580.25,75.3889,-3.025,0.079,0.123,15.71,558.0,5.5692,15.75,1.801,1.991,0.0185,8.3663,18.99,6.063,426.0,0.0089,양품
-3.8655,-0.0103,20.4629,-5554.5,70.3556,-3.025,0.0857,0.127,15.71,270.0,4.5618,15.75,1.801,2.0273,0.0321,8.6611,14.76,6.063,3951.0,-0.0194,양품
-0.75,-0.0091,57.1429,-5692.5,67.7556,-3.025,0.1,0.17,15.71,570.0,5.4452,15.75,1.801,1.9792,0.0181,8.6544,18.23,6.063,737.0,-0.0017,양품
0.2745,-0.0101,52.3457,-5834.75,70.9667,-1.135,0.0969,0.069,15.9,352.0,5.9651,15.92,0.9649,1.99,0.0185,8.6611,18.31,3.751,1053.0,-0.0008,양품
-5.9273,-0.0126,34.2289,-5612.25,68.1667,-3.496,0.0831,0.159,15.75,600.0,5.538,15.75,1.805,2.0192,,8.7635,19.29,6.023,1173.0,-0.0022,양품
-2.9209,-0.0134,12.6512,-5588.0,71.2111,-3.496,0.067,0.165,15.75,530.0,5.5445,15.75,1.805,2.0048,0.0451,8.287,18.66,6.023,466.0,0.0067,양품
-3.74,-0.0098,34.7826,-5153.75,75.5556,-3.496,0.0769,0.125,15.71,306.0,6.2653,15.75,1.763,1.9983,,8.5571,24.43,6.355,789.0,-0.0006,양품
-0.0691,-0.0113,44.1014,-5365.75,70.3444,-3.025,0.0628,0.077,15.71,199.0,4.9591,15.75,1.801,1.9805,,8.7401,15.8,6.063,122.0,-0.0053,양품
5.1136,-0.0121,43.8923,-5437.0,70.1222,-3.025,0.0703,0.14,15.71,350.0,5.0749,15.75,1.801,1.9795,0.017,8.7015,16.46,6.063,477.0,-0.0071,양품
1.7082,-0.0102,77.8325,-5007.75,76.1667,-3.025,0.0715,0.091,15.71,151.0,5.0656,15.75,1.801,2.0173,0.0539,8.9833,15.26,6.063,285.0,0.0038,양품
1.5555,-0.0143,27.2489,-5357.5,71.4333,-1.702,0.0703,0.048,15.87,472.0,5.2879,15.91,1.097,1.9915,,8.6149,18.59,3.429,782.0,-0.0065,양품
1.3136,-0.0116,19.8276,-5031.25,63.7889,-3.025,0.0786,0.14,15.71,532.0,4.9325,15.75,1.801,2.025,,9.1287,16.1,6.063,1094.0,0.0147,양품
-1.0182,-0.0119,38.6555,-5966.75,68.2,-3.496,0.0621,0.214,15.75,637.0,5.0135,15.75,1.805,1.9848,,8.7779,17.96,6.023,922.0,-0.0064,양품
-0.9945,-0.0132,24.3115,-5477.5,71.5444,-2.647,0.0998,0.19,15.82,524.0,5.7735,15.84,1.182,2.0002,0.0097,8.287,19.34,3.234,190.0,-0.0002,양품
-0.9236,-0.0112,59.6882,-5759.75,66.9889,-3.025,0.0834,0.154,15.71,165.0,5.4381,15.75,1.801,1.9835,0.0184,8.7548,17.15,6.063,1137.0,0.0084,양품
-0.6609,-0.0109,25.7471,-5622.0,62.2889,-3.732,0.0762,0.119,15.73,278.0,4.7264,15.77,1.739,2.0032,,9.1287,15.57,5.999,352.0,-0.0271,양품
-0.1918,-0.0139,22.3423,-5215.5,74.1556,-3.732,0.0609,0.206,15.73,602.0,5.5402,15.77,1.739,2.0002,0.0194,8.4278,17.96,5.999,284.0,0.0079,양품
-2.2818,-0.0115,45.9372,-5540.5,66.8667,-3.732,0.0946,0.056,15.73,399.0,5.7814,15.77,1.739,1.9752,0.0607,8.7548,17.71,5.999,978.0,-0.0227,양품
-5.9336,-0.0104,39.4231,-6561.25,71.6444,-3.496,0.0708,0.061,15.71,465.0,4.492,15.75,1.763,1.884,,8.7199,15.29,6.355,527.0,0.0084,양품
5.7182,-0.0107,39.0698,-5526.0,68.7778,-3.732,0.0824,0.117,15.73,330.0,5.5603,15.77,1.739,1.963,0.0216,8.8546,17.45,5.999,935.0,-0.0109,양품
-5.1255,-0.0132,47.1035,-5476.25,74.1111,-3.732,0.1009,0.118,15.73,251.0,6.1328,15.77,1.739,2.006,0.0199,8.3591,22.67,5.999,995.0,-0.002,양품
-2.1309,-0.0103,34.1048,-5261.75,71.6444,-3.732,0.0712,0.169,15.73,218.0,5.6093,15.77,1.739,1.9627,0.0197,8.6149,16.61,5.999,624.0,0.0071,양품
0.42,-0.0087,50.4298,-5444.75,72.7667,-2.647,0.0919,0.133,15.82,276.0,5.6325,15.84,1.182,1.991,0.0188,8.6695,18.53,3.234,471.0,-0.0148,양품
-1.1945,-0.0106,40.423,-5290.0,72.7778,-3.591,0.0832,0.076,15.7,448.0,5.2014,15.72,1.909,1.9823,,8.7932,17.69,6.086,712.0,0.0068,양품
-3.5291,-0.0127,14.1454,-6493.0,65.0889,-3.025,0.0945,0.07,15.71,223.0,5.0479,15.75,1.801,1.8657,0.0373,9.0811,16.75,6.063,183.0,0.0075,양품
-3.4291,-0.0125,31.8725,-5743.25,72.3889,-3.732,0.0605,0.111,15.73,165.0,5.8914,15.77,1.739,1.9885,0.0094,8.8562,19.92,5.999,967.0,-0.0064,양품
-2.1709,-0.0111,47.8016,-5364.0,70.5111,-2.647,0.0767,0.206,15.82,231.0,6.7152,15.84,1.182,2.0192,,8.6611,23.04,3.234,493.0,-0.0037,양품
-5.9573,-0.012,34.3096,-5501.0,74.7778,-2.647,0.0813,0.098,15.82,282.0,4.5082,15.84,1.182,1.9872,0.0508,8.3663,13.19,3.234,791.0,0.0097,양품
-1.0464,-0.013,37.7649,-5537.0,72.3222,-3.732,0.0978,0.081,15.73,179.0,5.6386,15.77,1.739,1.985,0.0187,8.9562,16.28,5.999,322.0,0.0286,양품
4.2391,-0.0133,33.9623,-5423.25,76.4667,-3.591,0.0731,0.167,15.7,598.0,5.3222,15.72,1.909,2.0023,,8.9833,18.09,6.086,469.0,-0.0127,양품
-1.6873,-0.0113,38.1798,-4682.0,68.3667,-3.591,0.0809,0.242,15.7,432.0,8.9893,15.72,1.909,1.9882,0.026,8.7779,33.78,6.086,2099.0,0.0083,양품
1.0145,-0.0114,51.0451,-6469.5,71.1667,-3.591,0.0763,0.127,15.7,709.0,5.547,15.72,1.909,1.8835,,8.7073,19.88,6.086,377.0,-0.0082,양품
-0.8727,-0.0113,46.7991,-5305.0,73.1556,-3.591,0.078,0.089,15.7,301.0,5.6351,15.72,1.909,1.9952,0.0209,8.6149,16.98,6.086,300.0,-0.0052,양품
-4.2364,-0.013,32.9502,-5671.25,68.0778,-2.647,0.0899,0.05,15.82,642.0,5.8253,15.84,1.182,2.014,0.0174,8.7401,19.07,3.234,355.0,-0.001,양품
-5.1391,-0.0109,53.211,-5614.75,65.6,-3.779,0.0572,0.068,15.74,92.0,5.9498,15.72,2.154,1.9682,0.0365,9.2016,19.75,6.003,837.0,-0.0046,양품
1.54,-0.0101,42.3645,-5459.75,73.3778,-3.779,0.0682,0.091,15.74,545.0,6.4716,15.72,2.154,1.9815,0.0138,9.0639,19.41,6.003,454.0,-0.0113,양품
0.1082,-0.0114,50.7104,-5504.75,65.6889,-3.732,0.0815,0.14,15.73,505.0,4.5917,15.77,1.739,2.0092,,9.2016,14.44,5.999,865.0,-0.0065,양품
-1.67,-0.0104,47.9042,-5648.25,76.6333,-3.591,0.1807,0.173,15.7,266.0,4.8494,15.72,1.909,1.996,,8.9833,16.37,6.086,929.0,0.01,양품
-4.89,-0.0122,32.8205,-5300.25,72.1889,-3.779,0.0952,0.091,15.74,160.0,5.9451,15.72,2.154,1.9735,0.0224,8.8078,15.95,6.003,371.0,-0.0297,양품
-6.5282,-0.011,19.1126,-5121.5,74.3444,-3.591,0.0827,0.091,15.7,162.0,5.7907,15.72,1.909,1.9975,0.0277,8.1166,17.07,6.086,834.0,-0.0096,양품
7.03,-0.0125,19.2192,-5491.75,69.6333,-2.647,0.0684,0.232,15.82,616.0,5.5763,15.84,1.182,1.9947,0.0523,8.6068,18.06,3.234,4361.0,-0.0082,양품
-2.6355,-0.0103,51.5188,-5409.0,65.0778,-3.779,0.057,0.06,15.74,313.0,4.9426,15.72,2.154,2.0023,0.0171,9.0606,16.3,6.003,726.0,-0.0152,양품
1.3936,-0.0111,20.7207,-5274.25,66.8222,-2.647,0.0681,0.161,15.82,219.0,5.5793,15.84,1.182,1.9962,0.0236,9.6136,19.17,3.234,1175.0,0.0114,양품
-3.7045,-0.0128,22.6562,-5339.0,73.3667,-3.591,0.0845,0.127,15.7,232.0,5.0433,15.72,1.909,2.023,0.0179,8.6695,17.46,6.086,372.0,0.0147,양품
-0.45,-0.0107,37.3396,-5966.75,67.8778,-3.779,0.0705,0.219,15.74,356.0,5.053,15.72,2.154,1.9795,,8.7779,17.01,6.003,2779.0,0.0135,양품
-1.4564,-0.0124,56.5086,-6351.0,63.8222,-3.779,0.0764,0.133,15.74,558.0,5.7032,15.72,2.154,1.8867,0.0201,9.0606,16.87,6.003,297.0,0.013,양품
-2.6364,-0.0098,52.1739,-5623.5,70.7556,-3.591,0.064,0.208,15.7,499.0,6.2211,15.75,1.744,1.9962,,8.8331,21.68,5.902,1273.0,-0.0097,양품
3.9818,-0.0116,34.5572,-5303.0,65.9667,-2.647,0.0716,0.113,15.82,242.0,6.4328,15.84,1.182,1.9805,0.0193,9.0776,21.49,3.234,1736.0,0.0083,양품
-4.2327,-0.0096,54.3791,-5675.0,68.0222,-3.591,0.0644,0.103,15.7,203.0,6.3413,15.75,1.744,2.0015,,8.8546,19.41,5.902,364.0,-0.0063,양품
-0.8045,-0.0093,61.2903,-5439.25,69.1778,-3.779,0.0639,0.18,15.74,364.0,5.1675,15.72,2.154,1.9725,,8.9979,16.92,6.003,1271.0,-0.0035,양품
-0.0164,-0.0103,43.849,-5949.25,71.0778,-3.591,0.0828,0.066,15.7,236.0,4.6711,15.75,1.744,1.9893,,8.8548,13.52,5.902,1257.0,-0.0007,양품
0.7827,-0.0114,28.8525,-6189.75,68.9,-3.591,0.0609,0.151,15.7,477.0,6.1941,15.75,1.744,2.001,0.0563,9.0425,21.29,5.902,2867.0,0.003,양품
-0.4409,-0.0118,55.0265,-5125.75,72.2889,-3.591,0.0765,0.157,15.7,339.0,7.227,15.75,1.744,2.0038,,8.3663,25.84,5.902,662.0,-0.0077,양품
2.1136,-0.0095,58.6387,-5387.0,75.0111,-3.591,0.0612,0.215,15.7,429.0,4.9302,15.75,1.744,1.998,0.0197,8.3663,16.13,5.902,384.0,0.0011,양품
-1.66,-0.0099,49.4325,-5145.25,68.5111,-3.591,0.0701,0.238,15.7,293.0,6.3559,15.75,1.744,1.973,0.0183,8.9191,16.98,5.902,1424.0,-0.0166,양품
3.0982,-0.0126,25.3968,-5548.25,67.9778,-2.647,0.0688,0.178,15.82,419.0,6.0793,15.84,1.182,2.0042,0.0435,8.8546,18.53,3.234,484.0,-0.0149,양품
1.4009,-0.0127,34.7826,-5648.0,70.0667,-3.732,0.0985,0.121,15.7,627.0,5.01,15.74,2.022,2.0227,,8.8581,17.03,5.854,1054.0,-0.0015,양품
1.1855,-0.0104,24.0964,-6445.0,64.5889,-3.732,0.1006,0.072,15.7,385.0,5.7919,15.74,2.022,1.8847,0.0303,9.2016,19.7,5.854,541.0,-0.0358,양품
-2.6655,-0.0114,47.3684,-5441.5,68.1222,-3.591,0.0711,0.129,15.7,644.0,5.5972,15.75,1.744,2.0122,,9.6136,18.19,5.902,420.0,-0.0236,양품
-1.31,-0.0106,64.0,-5482.5,76.1778,-3.591,0.0534,0.185,15.7,124.0,5.2156,15.75,1.744,2.0183,,8.1161,18.8,5.902,549.0,-0.0015,양품
-3.8836,-0.0102,51.1685,-5307.5,64.9222,-3.732,0.0856,0.065,15.7,246.0,5.7186,15.74,2.022,1.9837,,9.2016,16.65,5.854,595.0,-0.0008,양품
-1.5945,-0.0117,32.4094,-5648.25,76.5556,-3.591,0.0726,0.109,15.7,207.0,7.523,15.75,1.744,1.9945,,8.9833,23.09,5.902,390.0,-0.012,양품
-1.7155,-0.0094,35.1531,-5471.75,70.1333,-3.732,0.0768,0.126,15.7,969.0,5.4893,15.74,2.022,2.0145,,8.8519,18.15,5.854,648.0,-0.0019,양품
-3.2882,-0.0105,59.9287,-5399.25,69.6778,-3.732,0.0725,0.095,15.7,174.0,5.8043,15.74,2.022,1.9785,,8.7997,19.07,5.854,414.0,-0.0063,양품
-2.9182,-0.0108,44.5993,-5707.0,69.6556,-3.732,0.0991,0.138,15.7,334.0,5.7743,15.74,2.022,1.9713,,8.7779,19.16,5.854,483.0,-0.0043,양품
,-0.0103,24.3013,-5420.25,76.2444,-2.647,0.0597,0.122,15.82,632.0,6.0257,15.84,1.182,1.9523,0.0126,8.2981,18.29,3.234,996.0,0.004,양품
-3.0882,-0.01,50.7463,-5525.0,69.9444,-3.732,0.0815,0.142,15.7,467.0,6.9567,15.74,2.022,1.9858,,8.7015,23.72,5.854,163.0,-0.016,양품
-0.0045,-0.0112,32.1788,-5327.5,73.7667,-3.732,0.1065,0.075,15.7,413.0,5.2657,15.74,2.022,1.999,,8.1161,17.65,5.854,332.0,-0.0071,양품
-5.8564,-0.0039,204.5307,-5194.75,68.5556,-3.732,0.0528,0.094,15.7,85.0,5.7617,15.74,2.022,1.9765,0.0369,8.6611,19.11,5.854,1445.0,-0.0045,양품
3.9673,-0.0117,66.881,-6411.0,66.0333,-3.732,0.0605,0.073,15.7,274.0,5.5414,15.74,2.022,1.8733,0.017,9.0811,18.46,5.854,123.0,-0.0032,양품
0.7,-0.0106,48.9412,-5339.5,75.7778,-3.543,0.0661,0.194,15.65,300.0,5.0174,15.74,1.735,2.0057,,8.1161,15.97,5.675,456.0,0.0146,양품
-6.6618,-0.0109,33.9061,-5443.25,73.1222,-3.543,0.0808,0.115,15.65,515.0,5.7831,15.74,1.735,2.009,0.043,8.3591,18.77,5.675,822.0,-0.0226,양품
2.6345,-0.0079,76.9716,-5776.75,72.2444,-3.543,0.0888,0.137,15.65,441.0,5.241,15.74,1.735,2.0132,0.0216,8.7932,18.36,5.675,600.0,-0.0089,양품
-0.6327,-0.0122,40.0409,-5352.75,68.1111,-3.543,0.0785,0.11,15.65,63.0,6.2417,15.74,1.735,1.9948,,8.8581,20.25,5.675,511.0,-0.0011,양품
-5.8818,-0.0119,31.8658,-5352.5,70.2444,-3.543,0.0876,0.18,15.65,393.0,6.4591,15.74,1.735,1.995,,8.7373,21.4,5.675,485.0,0.0013,양품
-2.2636,-0.0103,45.8537,-5187.75,71.9444,-2.93,0.0768,0.058,15.76,254.0,5.4689,15.83,1.026,1.9772,0.0262,8.7373,20.04,3.265,391.0,0.0062,양품
0.7382,-0.0118,33.9343,-5546.25,76.9333,-3.543,0.0582,0.046,15.65,336.0,5.1729,15.74,1.735,2.019,,8.1161,16.79,5.675,1009.0,-0.0046,양품
4.9082,-0.0127,33.1688,-5588.0,70.7111,0.0,0.0533,0.046,15.91,475.0,6.3015,15.86,0.9649,1.9783,,8.8836,17.7,3.541,366.0,0.0182,양품
-1.1764,-0.0103,19.4647,-6347.75,61.2111,-2.93,0.0879,0.102,15.76,748.0,4.7149,15.83,1.026,1.8855,,9.1287,12.79,3.265,442.0,-0.0107,양품
-3.1182,-0.013,41.4986,-6335.25,64.6556,-2.93,0.0739,0.102,15.76,594.0,7.4906,15.83,1.026,1.8902,,9.0606,26.2,3.265,346.0,-0.0057,양품
-2.5191,-0.0113,36.404,-5383.25,74.7778,-2.93,0.087,0.074,15.76,412.0,5.7958,15.83,1.026,1.9628,0.0629,8.9833,16.28,3.265,269.0,0.0183,양품
-0.9,-0.0085,70.7965,-5475.75,63.4444,-3.166,0.0688,0.179,15.71,400.0,5.391,15.75,1.772,2.0038,,9.1287,17.34,5.904,383.0,-0.0016,양품
2.23,-0.0085,55.4572,-5333.75,66.4333,-3.543,0.0755,0.103,15.65,93.0,5.353,15.74,1.735,1.9823,,8.7548,16.65,5.675,605.0,-0.006,양품
-1.0909,-0.0037,100.0,-5346.25,67.1111,-3.166,0.054,0.184,15.71,521.0,6.9877,15.75,1.772,2.011,,8.9191,21.14,5.904,575.0,-0.0107,양품
-6.0845,-0.0098,65.557,-5291.0,72.3222,-3.449,0.0729,0.1,15.72,423.0,6.6364,15.72,2.211,1.9922,,9.4336,20.98,5.985,1027.0,-0.0082,양품
0.4382,-0.0123,18.7755,-6403.0,64.1778,-2.93,0.0553,0.092,15.76,764.0,5.0402,15.83,1.026,1.8887,,9.1287,16.01,3.265,425.0,-0.0041,양품
2.6227,-0.0104,38.5542,-5984.0,69.1,-3.449,0.0899,0.151,15.72,451.0,6.7165,15.72,2.211,2.0035,,8.897,20.75,5.985,637.0,-0.0126,양품
-6.3391,-0.0113,35.3201,-4951.25,68.6667,-3.449,0.0661,0.153,15.72,208.0,5.3239,15.72,2.211,1.98,0.0551,8.9191,17.58,5.985,217.0,-0.0026,양품
-2.67,-0.01,56.7164,-5167.0,74.9333,-3.449,0.0872,0.071,15.72,125.0,5.9385,15.72,2.211,1.983,,9.0639,16.34,5.985,381.0,-0.0147,양품
-2.3891,-0.0114,45.6641,-5135.0,65.2778,-3.543,0.0852,0.134,15.65,230.0,4.3686,15.74,1.735,1.97,0.0242,8.9221,14.83,5.675,539.0,-0.0016,양품
-3.9218,-0.011,31.0148,-5740.75,67.2111,-2.789,0.0752,0.093,15.79,327.0,6.8358,15.84,1.035,1.986,,9.6136,23.45,3.431,278.0,0.0125,양품
-5.52,-0.0127,52.6523,-5834.5,68.8111,-2.789,0.1046,0.176,15.79,203.0,5.8981,15.84,1.035,2.0017,,8.58,21.1,3.431,858.0,0.0044,양품
-0.0636,-0.0106,55.9242,-5176.25,67.5222,-2.93,0.0851,0.054,15.76,172.0,6.3318,15.83,1.026,1.9968,,8.9191,22.23,3.265,524.0,0.004,양품
-1.5991,-0.0112,72.0801,-5159.75,71.5889,-2.93,0.0834,0.189,15.76,403.0,4.8858,15.83,1.026,1.9828,,8.5571,14.11,3.265,920.0,-0.0001,양품
-2.2191,-0.0103,20.3144,-5245.75,69.0889,-2.789,0.1207,0.093,15.79,253.0,5.0736,15.84,1.035,1.9985,,8.6544,15.16,3.431,739.0,0.0007,양품
2.9864,-0.0136,35.3266,-5327.5,72.1111,0.0,0.0829,0.074,15.7,220.0,7.5929,15.76,0.9838,1.9923,,9.0639,22.51,3.082,913.0,0.0058,양품
0.2464,-0.0104,27.9518,-5313.5,68.5444,-3.119,0.0961,0.078,15.93,183.0,5.1716,16.0,1.078,1.987,,8.9191,16.29,2.956,921.0,0.0027,양품
0.7136,-0.0126,24.5059,-5450.25,76.9667,-3.119,0.0814,0.096,15.93,235.0,4.8051,16.0,1.078,2.0057,,8.1161,14.28,2.956,845.0,-0.0163,양품
-3.9555,-0.0111,58.7571,-5428.75,66.7778,-3.119,0.1124,0.134,15.93,328.0,7.894,16.0,1.078,1.9868,,8.6772,24.14,2.956,391.0,0.0009,양품
0.5609,-0.014,29.2596,-5580.75,66.3222,0.0,0.0678,0.084,15.66,197.0,7.0939,15.71,1.867,1.962,,9.2016,21.1,5.76,907.0,-0.0008,불량
-2.5682,-0.0117,62.5938,-5573.0,67.5333,0.0946,0.0717,0.128,15.7,416.0,5.538,15.76,1.418,1.9977,,8.6799,17.96,3.108,474.0,-0.0086,양품
-1.2991,-0.0146,21.3058,-5334.5,68.9333,0.0946,0.0751,0.278,15.7,680.0,6.189,15.76,1.418,2.0125,,8.9979,21.79,3.108,1060.0,-0.011,양품
-2.7282,-0.0129,31.8756,-5181.75,71.3667,0.0946,0.0612,0.074,15.7,156.0,5.8075,15.76,1.418,1.9712,0.0175,9.0942,19.77,3.108,1117.0,-0.0078,양품
-5.4691,-0.0092,28.1843,-5450.0,72.9333,-3.119,0.3943,0.103,15.93,370.0,5.7673,16.0,1.078,1.989,,8.9132,19.85,2.956,686.0,-0.0119,양품
-2.1,-0.0142,26.7841,-5626.25,69.1444,-3.119,0.099,0.139,15.93,397.0,5.8274,16.0,1.078,1.984,,8.8546,19.96,2.956,406.0,0.0011,양품
-1.9827,-0.0137,29.927,-6171.0,67.5222,0.0946,0.051,0.151,15.7,342.0,5.5213,15.76,1.418,1.9805,,8.5862,17.89,3.108,1883.0,-0.0247,양품
-1.0545,-0.0108,23.0415,-5693.75,74.0111,0.0,0.0789,0.151,15.7,364.0,6.654,15.76,0.9838,1.9985,,9.4336,24.65,3.082,498.0,-0.0036,양품
-3.2055,-0.0132,38.5633,-5715.5,73.5222,0.0,0.1006,0.123,15.7,398.0,6.1787,15.76,0.9838,2.0282,,8.5298,21.47,3.082,370.0,-0.0196,양품
1.4609,-0.0107,47.7752,-5663.5,69.1222,0.0946,0.0784,0.123,15.7,227.0,5.5305,15.76,1.418,1.9995,,8.897,16.74,3.108,338.0,-0.0125,양품
-3.1227,-0.0113,27.464,-5329.25,67.2889,-2.789,0.0652,0.158,15.79,378.0,5.1815,15.84,1.035,1.9785,,8.8581,16.79,3.431,818.0,-0.0016,양품
-3.7509,-0.0086,39.708,-5720.25,69.4222,-3.449,0.0803,0.168,15.71,225.0,6.1863,15.73,1.834,1.9923,,8.8581,20.61,5.97,773.0,0.0029,양품
-3.2945,-0.0101,38.6617,-5337.0,69.3222,-2.93,0.0786,0.134,15.76,573.0,6.5968,15.83,1.026,1.9843,,8.8624,20.78,3.265,459.0,-0.0041,양품
-1.56,-0.0146,32.9614,-5122.5,69.9,-3.449,0.0946,0.194,15.71,448.0,6.1318,15.73,1.834,2.0038,,8.9979,22.61,5.97,640.0,0.0053,양품
-1.0409,-0.012,26.5836,-5730.75,65.6444,-2.364,0.0716,0.109,15.58,249.0,5.6454,15.58,1.39,1.966,0.022,9.0606,17.9,3.012,934.0,-0.0257,양품
-1.24,-0.0111,55.9819,-5287.5,73.8333,-2.364,0.0642,0.098,15.57,394.0,7.0986,15.6,1.749,2.0038,0.0186,9.4336,22.09,2.897,705.0,-0.0231,양품
-4.4882,-0.0145,29.6041,-5621.5,66.9333,-2.364,0.0783,0.1,15.58,331.0,5.7942,15.58,1.39,1.99,0.0212,8.7548,18.1,3.012,779.0,-0.0117,양품
1.4409,-0.0121,48.1328,-5596.25,72.0,0.0,0.0608,0.117,15.7,559.0,5.464,15.76,0.9838,1.9973,,8.8331,17.03,3.082,1097.0,-0.0162,양품
-0.0509,-0.0094,45.7447,-5650.5,71.4889,-3.779,0.0688,0.133,15.75,412.0,5.371,15.78,1.447,2.0083,,8.7609,18.44,2.959,1736.0,-0.0289,양품
1.7318,-0.0098,38.6768,-5295.0,68.2444,-3.543,0.1013,0.2,15.65,656.0,7.3335,15.74,1.735,1.9785,,8.6544,24.38,5.675,420.0,-0.0043,양품
-0.2436,-0.013,45.4721,-5344.25,72.7111,0.0,0.094,0.087,15.7,113.0,5.3134,15.76,0.9838,1.983,,8.8078,19.52,3.082,551.0,-0.0219,양품
0.38,-0.0116,37.149,-5412.25,76.8778,0.0,0.0785,0.147,15.66,367.0,5.039,15.71,1.867,1.981,,8.1161,15.28,5.76,243.0,-0.0009,양품
