sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,sensor_131,sensor_065,sensor_023,sensor_015,sensor_115,sensor_134,sensor_552,sensor_057,sensor_201,sensor_461,sensor_064,sensor_059,sensor_077,sensor_184,sensor_469,sensor_127,sensor_512,sensor_066,sensor_551,sensor_091,sensor_039,sensor_167,sensor_033,sensor_069,sensor_574,sensor_041,sensor_544,sensor_543,sensor_032,sensor_563,result
-1.0909,-0.0037,100.0,-5346.25,67.1111,-3.166,0.054,0.184,15.71,521.0,6.9877,15.75,1.772,2.011,,8.9191,21.14,5.904,575.0,-0.0107,0.5482,21.0909,2704.25,10.486,0.0,998.767,0.98,0.9311,12.5,19.0341,10.4737,4.6263,-0.039,25.395,565.5833,2.378,609.5238,26.7205,14.89,8724.5799,86.3671,4.3,84.7907,149.9773,0.357,79.82,0.0094,0.1169,3.4113,264.272,양품
-6.0845,-0.0098,65.557,-5291.0,72.3222,-3.449,0.0729,0.1,15.72,423.0,6.6364,15.72,2.211,1.9922,,9.4336,20.98,5.985,1027.0,-0.0082,0.5793,26.0845,2636.0,10.8615,0.0,995.0729,0.98,0.9311,19.29,13.5025,13.6627,4.6263,-0.0441,25.635,91.7078,2.701,0.0,33.8834,14.89,8708.7101,87.4694,3.5,84.6998,148.7673,0.2571,13.97,0.0094,0.1169,3.2684,264.272,양품
0.4382,-0.0123,18.7755,-6403.0,64.1778,-2.93,0.0553,0.092,15.76,764.0,5.0402,15.83,1.026,1.8887,,9.1287,16.01,3.265,425.0,-0.0041,0.8145,19.5618,3095.5,8.3683,0.0,999.8622,0.87,0.9366,20.2,28.8986,17.9737,4.6928,-0.0329,26.194,969.917,2.856,0.0,29.9623,16.23,8639.11,86.8827,2.2,84.0397,142.0609,0.2182,78.52,0.0123,0.1164,4.6749,,양품
2.6227,-0.0104,38.5542,-5984.0,69.1,-3.449,0.0899,0.151,15.72,451.0,6.7165,15.72,2.211,2.0035,,8.897,20.75,5.985,637.0,-0.0126,0.5793,17.3773,2737.75,9.6805,0.0,995.0729,1.0,0.9299,12.86,24.459,9.9496,4.519,-0.0527,33.943,172.3396,2.701,280.7018,23.9811,15.91,9055.2,87.0027,3.4,84.3947,151.7827,1.1022,,0.009,0.1077,3.5079,264.272,양품
-6.3391,-0.0113,35.3201,-4951.25,68.6667,-3.449,0.0661,0.153,15.72,208.0,5.3239,15.72,2.211,1.98,0.0551,8.9191,17.58,5.985,217.0,-0.0026,0.5793,26.3391,2557.25,6.4489,0.0,995.0729,1.79,0.9325,21.37,34.943,14.1363,4.7143,-0.0207,30.918,119.7333,2.701,0.0,34.2074,15.44,9229.05,86.3671,3.5,84.7907,152.2373,0.2679,79.82,0.0103,0.1166,3.4024,264.272,양품
-2.67,-0.01,56.7164,-5167.0,74.9333,-3.449,0.0872,0.071,15.72,125.0,5.9385,15.72,2.211,1.983,,9.0639,16.34,5.985,381.0,-0.0147,0.5793,22.67,2571.5,7.4878,0.0,995.0729,1.15,0.9317,18.27,11.0303,9.4518,4.7544,-0.0197,29.156,188.764,2.701,0.0,28.709,16.38,8716.4302,86.95,5.3,83.9932,148.8536,0.4584,77.68,0.0073,0.1172,3.4954,264.272,양품
-2.3891,-0.0114,45.6641,-5135.0,65.2778,-3.543,0.0852,0.134,15.65,230.0,4.3686,15.74,1.735,1.97,0.0242,8.9221,14.83,5.675,539.0,-0.0016,0.6304,22.3891,2497.5,3.5445,0.0,1001.1729,0.87,0.9365,20.6,53.3906,13.3819,4.724,-0.0325,30.013,167.0091,2.411,0.0,25.6619,16.23,8736.9499,86.4677,3.5,83.5902,145.4982,0.2428,79.04,0.0123,0.1164,3.3459,264.272,양품
-3.9218,-0.011,31.0148,-5740.75,67.2111,-2.789,0.0752,0.093,15.79,327.0,6.8358,15.84,1.035,1.986,,9.6136,23.45,3.431,278.0,0.0125,0.7595,23.9218,2727.0,6.883,0.0,1002.9643,1.01,0.931,16.18,66.1414,10.356,4.7091,-0.0449,31.942,208.8317,3.018,0.0,29.8238,17.89,8833.1898,86.9287,2.5,84.5509,150.5127,0.4025,8.967,0.0056,0.1088,3.3913,264.272,양품
-5.52,-0.0127,52.6523,-5834.5,68.8111,-2.789,0.1046,0.176,15.79,203.0,5.8981,15.84,1.035,2.0017,,8.58,21.1,3.431,858.0,0.0044,0.7595,25.52,2765.0,9.4695,0.0,1002.9643,1.23,0.9315,26.47,31.3965,16.0845,4.6627,-0.0336,31.8149,130.435,3.018,822.2222,31.8429,14.48,8768.41,86.4157,2.2,84.5951,145.29,0.1878,79.04,0.0091,0.1103,3.2713,273.346,양품
-0.0636,-0.0106,55.9242,-5176.25,67.5222,-2.93,0.0851,0.054,15.76,172.0,6.3318,15.83,1.026,1.9968,,8.9191,22.23,3.265,524.0,0.004,0.8145,20.0636,2621.0,7.7389,0.0,999.8622,1.0,0.932,11.18,46.5021,12.2282,4.6449,-0.0196,26.3,0.0,2.856,0.0,26.448,15.91,9575.3898,86.3671,2.5,84.7907,152.4255,0.357,79.82,0.0133,0.115,3.3418,256.014,양품
-1.5991,-0.0112,72.0801,-5159.75,71.5889,-2.93,0.0834,0.189,15.76,403.0,4.8858,15.83,1.026,1.9828,,8.5571,14.11,3.265,920.0,-0.0001,0.8145,21.5991,2609.75,6.8415,0.0,999.8622,0.87,0.9349,21.41,35.9819,17.0137,4.6808,-0.0313,27.022,467.7658,2.856,0.0,29.1572,16.23,8621.8999,87.2353,2.6,83.4448,152.2627,0.2441,78.29,0.0127,0.1138,3.413,264.272,양품
-2.2191,-0.0103,20.3144,-5245.75,69.0889,-2.789,0.1207,0.093,15.79,253.0,5.0736,15.84,1.035,1.9985,,8.6544,15.16,3.431,739.0,0.0007,0.7595,22.2191,2563.25,8.0655,0.0,1002.9643,0.76,0.9315,16.86,34.3926,15.7345,4.6627,-0.0476,30.272,414.5842,3.018,0.0,28.3474,17.63,8867.5701,86.33,2.3,86.4883,148.1118,0.1878,80.67,0.0079,0.111,3.2648,269.424,양품
2.9864,-0.0136,35.3266,-5327.5,72.1111,0.0,0.0829,0.074,15.7,220.0,7.5929,15.76,0.9838,1.9923,,9.0639,22.51,3.082,913.0,0.0058,0.8253,17.0136,2586.25,13.0655,0.0,1001.4682,0.87,0.9311,11.96,18.9981,6.79,4.6263,-0.0163,22.239,139.9696,2.789,0.0,22.8144,15.65,8218.99,86.95,5.7,83.9932,148.7345,0.2452,77.68,0.0094,0.1169,3.5022,273.916,양품
0.2464,-0.0104,27.9518,-5313.5,68.5444,-3.119,0.0961,0.078,15.93,183.0,5.1716,16.0,1.078,1.987,,8.9191,16.29,2.956,921.0,0.0027,0.8307,19.7536,2518.0,11.606,0.0,1020.9944,0.98,0.9315,22.66,29.1183,12.6346,4.6627,-0.0742,29.181,0.0,2.852,0.0,25.4657,14.89,8157.0099,86.3671,2.1,84.7907,148.0191,0.1878,79.82,0.0079,0.111,3.4283,264.272,양품
0.7136,-0.0126,24.5059,-5450.25,76.9667,-3.119,0.0814,0.096,15.93,235.0,4.8051,16.0,1.078,2.0057,,8.1161,14.28,2.956,845.0,-0.0163,0.8307,19.2864,2680.0,11.3562,0.0,1020.9944,0.83,0.9346,19.74,25.8748,16.9809,4.6805,-0.0552,28.5551,644.586,2.852,0.0,24.2792,14.87,9359.1999,87.1218,2.5,85.2826,143.5318,0.3099,81.74,0.008,0.1162,3.331,264.272,양품
-3.9555,-0.0111,58.7571,-5428.75,66.7778,-3.119,0.1124,0.134,15.93,328.0,7.894,16.0,1.078,1.9868,,8.6772,24.14,2.956,391.0,0.0009,0.8307,23.9555,2611.0,7.4739,0.0,1020.9944,0.87,0.9376,22.44,62.5359,11.7345,4.8111,-0.0674,24.2,302.3673,2.852,307.6923,30.0456,16.23,8491.15,86.259,2.3,84.4061,145.6782,0.3033,79.86,0.0127,0.1148,3.4163,267.514,양품
0.5609,-0.014,29.2596,-5580.75,66.3222,0.0,0.0678,0.084,15.66,197.0,7.0939,15.71,1.867,1.962,,9.2016,21.1,5.76,907.0,-0.0008,0.6029,19.4391,2652.0,8.6364,0.0,996.6433,1.34,0.9311,16.69,27.3057,18.1846,4.8475,-0.0539,25.953,0.0,2.407,0.0,28.0697,14.23,8752.7301,86.8786,3.9,86.0222,150.7555,0.2994,76.88,0.0083,0.1137,3.4753,264.272,불량
-2.5682,-0.0117,62.5938,-5573.0,67.5333,0.0946,0.0717,0.128,15.7,416.0,5.538,15.76,1.418,1.9977,,8.6799,17.96,3.108,474.0,-0.0086,0.8046,22.5682,2630.75,8.282,0.0,1006.6689,1.11,0.9331,21.81,38.251,12.4836,4.5059,0.0228,23.016,349.2743,2.753,0.0,30.4269,17.27,8109.28,86.3671,2.3,85.9512,147.7182,0.2234,8.518,0.0091,0.1088,3.4797,264.272,양품
-1.2991,-0.0146,21.3058,-5334.5,68.9333,0.0946,0.0751,0.278,15.7,680.0,6.189,15.76,1.418,2.0125,,8.9979,21.79,3.108,1060.0,-0.011,0.8046,21.2991,2726.75,7.5863,0.0,1006.6689,1.0,0.931,15.43,24.3995,6.7864,4.5121,0.0427,23.193,946.0468,2.753,0.0,25.7035,15.91,8196.55,86.4854,2.4,84.8185,147.1309,0.2805,78.42,0.009,0.1184,3.4822,264.272,양품
-2.7282,-0.0129,31.8756,-5181.75,71.3667,0.0946,0.0612,0.074,15.7,156.0,5.8075,15.76,1.418,1.9712,0.0175,9.0942,19.77,3.108,1117.0,-0.0078,0.8046,22.7282,2688.25,10.328,0.0,1006.6689,1.8,0.9322,11.74,17.3039,6.9896,4.5283,0.0012,23.346,289.2036,2.753,0.0,27.4264,19.33,8806.3202,86.7663,4.3,83.6085,147.9118,0.3006,79.86,0.0067,0.1156,3.3142,264.272,양품
-5.4691,-0.0092,28.1843,-5450.0,72.9333,-3.119,0.3943,0.103,15.93,370.0,5.7673,16.0,1.078,1.989,,8.9132,19.85,2.956,686.0,-0.0119,0.8307,25.4691,2675.0,11.8884,0.0,1020.9944,1.0,0.9316,17.57,16.0095,11.0934,4.7136,-0.0293,30.942,137.3172,2.852,897.561,31.0165,15.91,9086.52,86.81,4.9,85.2917,149.4936,0.357,80.33,0.0086,0.1097,3.347,254.244,양품
-2.1,-0.0142,26.7841,-5626.25,69.1444,-3.119,0.099,0.139,15.93,397.0,5.8274,16.0,1.078,1.984,,8.8546,19.96,2.956,406.0,0.0011,0.8307,22.1,2731.0,9.7173,0.0,1020.9944,1.22,0.932,17.11,41.4441,15.4345,4.6449,-0.0706,24.283,478.0952,2.852,304.2254,29.453,15.8,9077.5599,86.4099,2.5,83.6681,151.8173,0.2805,80.2,0.0094,0.1169,3.4332,264.272,양품
-1.9827,-0.0137,29.927,-6171.0,67.5222,0.0946,0.051,0.151,15.7,342.0,5.5213,15.76,1.418,1.9805,,8.5862,17.89,3.108,1883.0,-0.0247,0.8046,21.9827,2629.0,9.7614,0.0,1006.6689,1.0,0.931,10.65,34.4548,6.2611,4.5121,-0.0022,21.84,310.1788,2.753,563.6364,26.1779,15.91,8840.0699,86.5384,1.4,84.7646,152.6055,0.2805,80.26,0.009,0.1184,3.4707,264.272,양품
-1.0545,-0.0108,23.0415,-5693.75,74.0111,0.0,0.0789,0.151,15.7,364.0,6.654,15.76,0.9838,1.9985,,9.4336,24.65,3.082,498.0,-0.0036,0.8253,21.0545,2826.25,12.3575,0.0,1001.4682,1.38,0.931,9.84,27.3039,13.4346,4.5991,-0.0728,25.508,373.6207,2.789,690.9091,32.1132,16.96,8344.2198,87.4694,4.1,84.6998,153.5518,0.1878,13.97,0.0103,0.1166,3.4016,264.272,양품
-3.2055,-0.0132,38.5633,-5715.5,73.5222,0.0,0.1006,0.123,15.7,398.0,6.1787,15.76,0.9838,2.0282,,8.5298,21.47,3.082,370.0,-0.0196,0.8253,23.2055,2561.75,8.3415,0.0,1001.4682,1.0,0.9284,13.33,14.3445,6.6403,4.4779,-0.0224,25.805,356.2677,2.789,0.0,28.0144,15.91,8455.89,86.976,2.3,85.3182,152.3845,1.1022,15.69,0.009,0.1184,3.454,267.758,양품
1.4609,-0.0107,47.7752,-5663.5,69.1222,0.0946,0.0784,0.123,15.7,227.0,5.5305,15.76,1.418,1.9995,,8.897,16.74,3.108,338.0,-0.0125,0.8046,18.5391,2665.25,7.9854,0.0,1006.6689,1.0,0.9317,12.48,18.5983,9.6267,4.7544,-0.0192,29.265,433.9764,2.753,948.1481,23.5831,15.91,9511.29,87.0027,3.5,84.3947,152.54,0.2571,,0.0073,0.1172,3.4297,255.008,양품
-3.1227,-0.0113,27.464,-5329.25,67.2889,-2.789,0.0652,0.158,15.79,378.0,5.1815,15.84,1.035,1.9785,,8.8581,16.79,3.431,818.0,-0.0016,0.7595,23.1227,2632.5,14.3989,0.0,1002.9643,1.07,0.9304,24.82,26.9148,16.48,4.6512,-0.0065,29.093,220.9607,3.018,753.8462,30.5699,18.75,8683.7899,86.9034,2.9,84.052,146.1009,0.4025,13.6,0.0079,0.111,3.4777,264.272,양품
-3.7509,-0.0086,39.708,-5720.25,69.4222,-3.449,0.0803,0.168,15.71,225.0,6.1863,15.73,1.834,1.9923,,8.8581,20.61,5.97,773.0,0.0029,0.5042,23.7509,2615.25,10.9837,0.0,998.8077,0.87,0.9304,27.89,21.7993,14.7345,4.6512,-0.0997,31.902,220.4799,2.658,666.6667,30.7593,16.23,8562.79,86.9034,3.3,84.052,146.9282,0.4025,13.6,0.0079,0.111,3.3751,264.272,양품
-3.2945,-0.0101,38.6617,-5337.0,69.3222,-2.93,0.0786,0.134,15.76,573.0,6.5968,15.83,1.026,1.9843,,8.8624,20.78,3.265,459.0,-0.0041,0.8145,23.2945,2619.0,8.8381,0.0,999.8622,0.97,0.9315,23.03,48.1752,15.698,4.6627,-0.0197,30.636,257.6987,2.856,0.0,29.873,12.5,8744.2,86.3364,2.1,84.361,144.8573,0.1878,81.74,0.0079,0.111,3.3579,264.272,양품
-1.56,-0.0146,32.9614,-5122.5,69.9,-3.449,0.0946,0.194,15.71,448.0,6.1318,15.73,1.834,2.0038,,8.9979,22.61,5.97,640.0,0.0053,0.5042,21.56,2561.0,11.0332,0.0,998.8077,1.0,0.9298,22.75,12.8516,15.041,4.7267,-0.0688,28.779,530.7692,2.658,523.6364,28.4794,15.91,8543.17,86.4854,2.4,84.8185,149.2073,0.2454,78.42,0.009,0.1184,3.4753,272.862,양품
-1.0409,-0.012,26.5836,-5730.75,65.6444,-2.364,0.0716,0.109,15.58,249.0,5.6454,15.58,1.39,1.966,0.022,9.0606,17.9,3.012,934.0,-0.0257,0.807,21.0409,2761.5,7.0235,0.0,991.5921,0.98,0.9325,17.64,34.167,13.6481,4.7143,0.0163,29.96,439.0393,2.745,0.0,28.5052,14.89,8497.45,86.8551,2.5,85.7132,149.1664,0.357,10.82,0.0103,0.1166,3.3807,,양품
-1.24,-0.0111,55.9819,-5287.5,73.8333,-2.364,0.0642,0.098,15.57,394.0,7.0986,15.6,1.749,2.0038,0.0186,9.4336,22.09,2.897,705.0,-0.0231,0.7865,21.24,2566.25,6.5553,0.0,989.4811,1.13,0.9311,13.63,29.8359,9.3164,4.6263,0.0102,26.443,456.4516,2.846,309.6774,28.1969,20.38,8212.12,87.4694,4.4,84.6998,150.7718,0.2571,13.97,0.0094,0.1169,3.2982,264.272,양품
-4.4882,-0.0145,29.6041,-5621.5,66.9333,-2.364,0.0783,0.1,15.58,331.0,5.7942,15.58,1.39,1.99,0.0212,8.7548,18.1,3.012,779.0,-0.0117,0.807,24.4882,2643.0,9.2702,0.0,991.5921,1.0,0.9279,21.5,31.4693,11.1082,4.4504,-0.0353,23.5421,235.7302,2.745,0.0,32.5465,15.91,8794.2698,86.2183,2.9,84.1975,149.6682,0.365,8.011,0.009,0.1077,3.3523,268.388,양품
1.4409,-0.0121,48.1328,-5596.25,72.0,0.0,0.0608,0.117,15.7,559.0,5.464,15.76,0.9838,1.9973,,8.8331,17.03,3.082,1097.0,-0.0162,0.8253,18.5591,2709.75,6.5091,0.0,1001.4682,0.74,0.9337,16.85,24.0913,12.3423,4.6824,-0.0532,29.206,351.8612,2.789,0.0,22.3245,18.95,9167.33,87.0785,3.1,85.2836,147.5927,0.4464,75.34,0.0086,0.1097,3.361,255.336,양품
-0.0509,-0.0094,45.7447,-5650.5,71.4889,-3.779,0.0688,0.133,15.75,412.0,5.371,15.78,1.447,2.0083,,8.7609,18.44,2.959,1736.0,-0.0289,0.7948,20.0509,2705.25,8.7598,0.0,1003.8606,1.4,0.9337,18.63,22.2906,14.7923,4.6824,0.0171,29.066,0.0,2.858,856.1404,27.2235,16.41,9387.57,87.0545,2.8,85.8815,148.6564,0.4464,80.67,0.0088,0.1158,3.3098,257.408,양품
1.7318,-0.0098,38.6768,-5295.0,68.2444,-3.543,0.1013,0.2,15.65,656.0,7.3335,15.74,1.735,1.9785,,8.6544,24.38,5.675,420.0,-0.0043,0.6304,18.2682,2713.75,7.5646,0.0,1001.1729,0.98,0.9311,10.54,36.9884,6.8102,4.6263,-0.0277,24.893,333.7533,2.411,0.0,23.8107,14.89,8637.8899,86.33,1.5,86.4883,151.57,0.2679,80.67,0.0094,0.1169,3.4563,264.272,양품
-0.2436,-0.013,45.4721,-5344.25,72.7111,0.0,0.094,0.087,15.7,113.0,5.3134,15.76,0.9838,1.983,,8.8078,19.52,3.082,551.0,-0.0219,0.8253,20.2436,2619.75,8.4638,0.0,1001.4682,1.55,0.9325,16.98,49.7102,13.2173,4.7143,-0.0183,29.629,0.0,2.789,0.0,27.8252,9.88,8611.2602,86.9208,3.8,84.5333,151.3927,0.3046,,0.0103,0.1166,3.3926,255.342,양품
0.38,-0.0116,37.149,-5412.25,76.8778,0.0,0.0785,0.147,15.66,367.0,5.039,15.71,1.867,1.981,,8.1161,15.28,5.76,243.0,-0.0009,0.6029,19.62,2641.25,12.9654,0.0,996.6433,0.87,0.9346,13.83,24.6531,18.6082,4.6805,-0.0725,26.463,718.4211,2.407,0.0,29.6983,16.23,8818.9698,87.1218,2.2,85.2826,147.1755,0.4006,81.74,0.01,0.1111,3.4553,264.272,양품
-2.1409,-0.0126,62.0278,-5336.75,68.1111,-3.779,0.0851,0.247,15.75,341.0,6.5589,15.78,1.447,2.0172,,8.7402,21.47,2.959,795.0,-0.0146,0.7948,22.1409,2522.25,6.4817,0.0,1003.8606,0.8,0.931,14.37,28.5461,10.0196,4.7091,0.0257,31.593,344.2463,2.858,0.0,27.9241,17.04,8587.0802,86.3766,2.1,85.7546,149.4418,0.3001,78.93,0.0056,0.1088,3.3061,254.388,양품
-2.0655,-0.0125,29.6,-5407.5,71.9111,-3.119,0.4379,0.102,15.93,425.0,3.6378,16.0,1.078,1.9875,,8.7609,11.28,2.956,497.0,-0.0127,0.8307,22.0655,2573.5,7.1712,0.0,1020.9944,1.47,0.9302,15.88,43.3093,9.4297,4.5586,0.0322,30.558,211.0915,2.852,0.0,27.4762,17.17,9004.7299,87.0545,2.6,85.8815,149.6573,0.4584,80.67,0.009,0.1184,3.4356,264.272,양품
-4.3955,-0.0185,42.7316,-5535.5,72.4,-3.119,0.0802,0.122,15.93,366.0,4.8406,16.0,1.078,2.0227,,13.5481,15.92,2.956,721.0,-0.0099,0.8307,24.3955,2649.25,8.0093,0.0,1020.9944,1.09,0.9316,14.11,29.1808,11.7075,4.7136,-0.0527,30.053,121.9442,2.852,350.8772,29.3585,17.23,9075.9,86.8485,4.5,85.3687,150.3536,0.357,80.27,0.0086,0.1097,3.3272,276.176,양품
-1.9291,,,-5490.25,67.6,-2.364,0.0769,0.207,15.57,487.0,6.2695,15.6,1.749,1.991,,8.9979,21.89,2.897,364.0,-0.0032,0.7865,21.9291,2637.0,9.5635,0.0,989.4811,1.0,0.9148,12.87,16.9421,19.7446,4.5324,0.0086,19.238,255.0424,2.846,,29.6803,15.91,8347.8,86.4854,2.5,84.8185,150.0809,0.2234,78.42,0.011,0.1172,3.3782,254.952,양품
-4.6591,-0.013,30.7988,-5358.5,74.4889,-2.364,0.089,0.188,15.58,249.0,6.3735,15.58,1.39,2.0257,0.0198,8.8889,21.52,3.012,669.0,-0.025,0.807,24.6591,2714.5,9.0863,0.0,991.5921,0.87,0.9304,22.55,33.3189,16.5346,4.6512,0.021,30.572,197.678,2.745,254.5455,32.7382,16.23,8801.05,86.9977,5.4,83.5589,146.7627,0.1878,80.31,0.0079,0.111,3.3484,264.272,양품
-0.5327,-0.0112,41.9175,-5479.25,70.5333,0.0,0.075,0.169,15.7,319.0,5.115,15.76,0.9838,1.981,0.0216,8.6611,16.85,3.082,495.0,-0.0032,0.8253,20.5327,2604.5,2.9146,0.0,1001.4682,0.71,0.9314,16.88,33.0534,17.0963,4.659,-0.0397,30.424,0.0,2.789,0.0,29.4663,20.81,9550.93,87.0853,3.3,93.8653,143.7936,2.1967,77.33,0.01,0.116,3.4197,268.062,양품
-1.0827,-0.0133,39.9247,-5278.0,69.6111,-3.779,0.1007,0.072,15.75,237.0,6.9613,15.78,1.447,1.9675,,8.598,18.97,2.959,830.0,-0.0043,0.7948,21.0827,2609.5,11.2858,0.0,1003.8606,0.98,0.9311,20.02,22.5206,12.4175,4.6263,0.0231,24.913,0.0,2.858,0.0,27.9067,14.89,8877.97,86.3084,3.4,83.9324,148.49,0.2454,78.86,0.0085,0.1097,3.5058,264.272,양품
-0.3727,-0.0179,22.9531,-5611.75,73.5889,-3.779,0.0734,0.112,15.75,104.0,6.2445,15.78,1.447,2.0065,0.0213,8.6074,19.17,2.959,711.0,-0.0021,0.7948,20.3727,2629.5,7.9309,0.0,1003.8606,0.87,0.9349,16.2,21.3231,9.3531,4.6808,-0.0123,28.057,0.0,2.858,46.3476,25.8899,16.23,8386.4499,87.024,2.4,84.8937,151.8336,0.2282,78.49,0.0082,0.1096,3.3102,269.544,양품
-1.0473,-0.0131,34.2531,-5320.0,71.4111,0.0,0.0745,0.078,15.7,419.0,5.1909,15.76,0.9838,1.9817,,9.4336,17.09,3.082,488.0,-0.0182,0.8253,21.0473,2619.0,10.6305,0.0,1001.4682,1.37,0.9325,18.64,47.7962,11.2955,4.7143,-0.0149,29.807,354.2535,2.789,0.0,28.2938,15.14,8284.49,87.4694,2.0,84.6998,150.9336,0.3001,13.97,0.0103,0.1166,3.2419,253.888,양품
0.9736,-0.0139,30.2976,-5511.5,72.6778,-2.364,0.0556,0.085,15.57,404.0,5.187,15.6,1.749,1.9935,,13.5481,14.99,2.897,1129.0,-0.0194,0.7865,19.0264,2797.5,9.6116,0.0,989.4811,1.45,0.9337,14.86,24.2224,11.3003,4.6824,0.0403,29.162,515.5929,2.846,942.8571,22.9832,16.43,8978.0801,86.8485,4.2,85.3687,149.9827,0.206,80.27,0.0083,0.1148,3.3652,253.912,양품
-3.9509,-0.0147,19.0476,-5535.0,73.1111,-3.119,0.0906,0.137,15.93,300.0,5.7221,16.0,1.078,1.972,0.021,8.5735,19.27,2.956,419.0,-0.0125,0.8307,23.9509,2677.0,7.0696,0.0,1020.9944,1.28,0.9298,19.87,21.0376,14.05,4.7267,-0.0229,30.459,129.3373,2.852,408.5106,31.7775,10.05,8634.6901,87.1288,1.7,86.3898,148.5436,0.2454,80.69,0.0077,0.1116,3.3303,264.272,양품
1.0027,-0.0139,38.9189,-5477.0,72.2333,0.0,0.0706,0.034,15.7,106.0,4.6087,15.76,0.9838,1.967,,8.9132,15.19,3.082,392.0,-0.0012,0.8253,18.9973,2657.75,9.1637,0.0,1001.4682,1.0,0.9302,16.2,28.1081,13.4251,4.5586,-0.0469,33.549,638.2593,2.789,986.6667,26.4132,15.91,8974.0602,86.81,4.5,85.2917,145.57,0.3364,80.33,0.009,0.1184,3.3312,264.272,불량
2.8109,-0.0093,58.9023,-5408.75,73.9778,0.0,0.0919,0.149,15.7,204.0,6.1564,15.76,0.9838,2.0078,,8.9132,18.31,3.082,1124.0,-0.0236,0.8253,17.1891,2785.0,8.5389,0.0,1001.4682,0.78,0.9319,18.11,31.3174,10.9182,4.6326,-0.0426,25.873,160.8021,2.789,0.0,22.2064,14.84,9047.8399,86.81,5.1,85.2917,148.3,0.2467,80.33,0.0094,0.1169,3.3186,264.272,양품
-3.6145,-0.0151,39.6694,-5699.25,74.0556,-3.779,0.0576,0.193,15.75,593.0,4.8866,15.78,1.447,2.0288,,8.5298,16.54,2.959,368.0,-0.016,0.7948,23.6145,2646.0,8.6425,0.0,1003.8606,1.82,0.9284,12.01,45.4183,6.9536,4.4779,0.0311,21.585,321.7555,2.858,0.0,28.9017,19.06,8702.9701,86.976,1.8,85.3182,149.8918,0.2454,15.69,0.009,0.1184,3.5192,264.272,양품
-5.76,-0.0121,71.6787,-5301.75,67.4444,-3.119,0.0763,0.135,15.93,353.0,4.741,16.0,1.078,2.0057,0.0207,9.6136,15.64,2.956,487.0,-0.0101,0.8307,25.76,2642.0,7.2461,0.0,1020.9944,1.34,0.931,23.51,64.1753,13.2591,4.7091,-0.022,32.778,113.0208,2.852,577.0492,31.5295,13.51,8845.68,86.9287,1.2,84.5509,147.3345,0.4025,8.967,0.0123,0.1164,3.4669,255.882,양품
-1.6109,-0.0069,62.4319,-5377.75,73.8889,-1.939,0.0568,0.118,15.69,252.0,5.6492,15.74,0.9649,1.9918,0.0485,8.4537,18.03,2.788,759.0,-0.0369,0.8568,21.6109,2539.5,8.8015,0.0,996.0538,0.79,0.9289,17.1,27.7431,10.8825,4.4994,-0.035,34.779,648.702,2.768,0.0,25.3309,15.44,9223.8898,86.8072,3.3,86.8634,146.9773,0.1986,80.43,0.0112,0.1146,3.322,264.272,양품
2.32,-0.0131,49.7132,-5228.25,66.8,-2.93,0.0834,0.126,15.76,288.0,6.9572,15.83,1.026,2.0012,,8.7646,21.35,3.265,393.0,-0.0034,0.8145,17.68,2544.5,9.983,0.0,999.8622,1.71,0.9365,19.61,41.0548,12.8173,4.724,-0.0262,29.072,278.4483,2.856,0.0,25.6635,20.24,8945.9399,86.3742,3.4,86.2967,143.5855,0.3038,79.61,0.0123,0.1164,3.3523,272.624,양품
-1.2491,-0.009,18.8889,-5234.25,74.3222,-2.553,0.0665,0.185,15.75,367.0,6.2034,15.78,0.9413,2.0088,,8.4537,20.86,2.96,368.0,0.001,0.8443,21.2491,2552.75,8.2367,0.0,999.9961,1.33,0.9243,23.84,28.6565,16.1591,4.7045,-0.0402,31.5099,599.6361,2.924,0.0,27.527,14.53,8663.93,86.8072,3.0,86.8634,148.7664,0.2588,80.43,0.0078,0.1148,3.4784,,양품
0.1873,-0.0137,27.8134,-5359.25,69.4222,-2.033,0.084,0.115,15.8,326.0,7.5845,15.8,2.465,2.0108,,8.6544,27.35,2.418,219.0,-0.0044,0.8826,19.8127,2569.75,9.1878,0.0,1008.2756,0.98,0.9311,14.95,18.1433,6.4632,4.6263,-0.038,25.973,0.0,3.156,850.0,26.0522,14.89,8946.8699,86.33,2.3,86.4883,149.4555,0.4464,80.67,0.0094,0.1169,3.3619,268.152,양품
4.8791,-0.0103,37.9101,-5684.5,72.0333,-2.553,0.0695,0.098,15.75,544.0,6.6877,15.78,0.9413,2.0088,,8.942,20.43,2.96,1032.0,-0.0119,0.8443,15.1209,2586.75,11.8272,0.0,999.9961,1.33,0.9178,16.48,18.6619,16.8846,4.5135,-0.0683,18.167,106.5772,2.924,0.0,20.4622,14.53,8428.19,86.8846,5.0,85.3871,144.2745,0.3435,79.9,0.0098,0.1156,3.3536,264.272,양품
