log_id,recorded_at,warehouse,zone,temp_main_C,temp_return_C,humidity_pct,door_open_sec,compressor_hz,defrost_min,power_kw,disposal
CL00258,2026-06-08 09:29,A,냉동2,-18.23,-15.24,83.4,20.0,46.7,0.0,3.623,정상
CL03157,2026-08-27 03:16,C,냉동1,-18.26,-15.79,88.9,8.0,44.7,25.0,3.8,정상
CL00943,2026-06-26 23:44,B,냉동1,-19.34,-17.47,86.1,22.0,38.2,0.0,2.742,정상
CL03025,2026-08-23 13:52,A,냉동3,-18.11,-15.11,91.5,42.0,50.2,0.0,3.812,정상
CL03189,2026-08-28 03:09,B,냉동3,-17.96,-15.8,81.6,14.0,45.0,0.0,3.519,정상
CL00098,2026-06-03 16:17,C,냉동2,-16.68,-14.8,93.6,317.0,44.6,0.0,3.258,폐기
CL01418,2026-07-09 20:44,B,냉동3,-17.48,-15.53,78.8,32.0,52.0,0.0,3.901,정상
CL00600,2026-06-17 14:21,C,냉동2,-18.34,-15.69,86.6,32.0,33.9,0.0,2.683,정상
CL01262,2026-07-05 09:14,C,냉동2,-18.83,-15.5,90.4,68.0,39.9,0.0,3.381,정상
CL00653,2026-06-19 00:24,B,냉동2,-19.67,-15.8,87.4,3.0,37.2,0.0,2.548,정상
CL00631,2026-06-18 09:11,B,냉동2,-18.13,-15.25,80.6,145.0,42.5,0.0,2.862,정상
CL01616,2026-07-15 07:52,A,냉동1,-17.89,-15.29,78.1,4.0,47.6,0.0,3.631,정상
CL00185,2026-06-06 08:01,A,냉동2,-19.07,-16.4,84.3,31.0,37.9,13.7,3.209,정상
CL02279,2026-08-02 09:45,C,냉동2,-18.79,-15.65,88.8,81.0,38.8,0.0,2.714,정상
CL01769,2026-07-20 02:59,A,냉동1,-18.59,-16.42,80.9,20.0,40.7,0.0,3.435,정상
CL02491,2026-08-08 14:34,A,냉동2,-16.96,-14.3,76.9,19.0,46.9,0.0,3.388,정상
CL01867,2026-07-22 15:53,C,냉동1,-16.07,-14.92,97.4,345.0,42.9,0.0,3.605,정상
CL01798,2026-07-20 18:39,A,냉동3,-18.32,-16.23,80.8,14.0,47.9,0.0,3.702,정상
CL03101,2026-08-25 12:00,B,냉동3,-17.08,-13.55,86.5,113.0,52.3,0.0,4.479,정상
CL03274,2026-08-30 18:02,C,냉동2,-17.51,-14.39,74.0,29.0,56.8,0.0,4.317,정상
CL02674,2026-08-13 17:32,A,냉동1,-17.78,-14.27,88.7,29.0,43.6,0.0,3.737,정상
CL02764,2026-08-16 05:14,C,냉동2,-18.13,-15.82,83.3,62.0,46.5,0.0,3.681,정상
CL01114,2026-07-01 11:03,A,냉동2,-18.06,-14.27,90.3,51.0,46.8,0.0,3.593,정상
CL00173,2026-06-05 23:58,B,냉동3,-17.67,-15.89,81.8,10.0,44.5,0.0,3.356,정상
CL00466,2026-06-13 17:48,C,냉동2,-18.04,-15.21,82.6,16.0,46.1,0.0,3.409,정상
CL00041,2026-06-02 03:04,A,냉동1,-17.99,-15.89,82.4,32.0,53.8,0.0,4.129,정상
CL02479,2026-08-08 07:49,B,냉동3,-18.44,-16.31,88.3,13.0,44.7,0.0,3.549,정상
CL01847,2026-07-22 02:59,B,냉동1,-18.13,-15.56,86.7,28.0,46.4,0.0,3.322,정상
CL01076,2026-06-30 10:15,C,냉동1,-17.27,-14.2,90.3,97.0,54.9,0.0,4.335,정상
CL02251,2026-08-01 21:07,B,냉동2,-18.6,-15.97,84.7,3.0,43.8,0.0,3.604,정상
CL00028,2026-06-01 18:20,A,냉동1,-18.36,-15.71,82.4,15.0,40.9,0.0,3.183,정상
CL02457,2026-08-07 17:11,A,냉동2,-16.42,-13.45,89.3,130.0,58.9,0.0,4.45,정상
CL00765,2026-06-22 02:26,B,냉동1,-18.58,-15.57,86.4,9.0,48.1,0.0,3.935,정상
CL02132,2026-07-29 13:52,A,냉동1,-18.28,-15.4,88.1,63.0,50.5,0.0,3.683,정상
CL01780,2026-07-20 08:57,B,냉동2,-17.62,-14.62,80.1,28.0,49.6,0.0,3.527,정상
CL00295,2026-06-09 05:08,A,냉동1,-18.19,-15.01,76.7,16.0,50.0,0.0,3.679,정상
CL03243,2026-08-29 22:03,B,냉동1,-18.05,-14.95,81.8,21.0,53.8,0.0,4.353,정상
CL01663,2026-07-16 21:03,C,냉동1,-19.38,-16.59,83.7,5.0,37.3,0.0,2.798,정상
CL00867,2026-06-25 02:10,A,냉동1,-18.51,-16.48,88.1,16.0,46.6,20.8,4.081,폐기
CL02699,2026-08-14 09:11,A,냉동2,-17.61,-14.78,79.4,28.0,57.4,0.0,4.107,정상
CL02335,2026-08-04 01:46,A,냉동3,-18.32,-15.46,75.1,30.0,48.2,0.0,3.878,정상
CL00433,2026-06-12 18:10,B,냉동2,-17.08,-14.72,84.8,77.0,50.9,0.0,3.523,정상
CL01463,2026-07-10 23:18,A,냉동1,-18.33,-15.34,85.2,1.0,40.1,0.0,2.808,정상
CL03337,2026-09-01 08:32,C,냉동3,-17.75,-14.62,86.5,20.0,48.6,0.0,3.913,정상
CL01086,2026-06-30 16:31,B,냉동2,-18.27,-15.57,89.0,18.0,31.0,0.0,2.494,정상
CL03229,2026-08-29 10:02,C,냉동1,-17.5,-15.13,88.2,11.0,48.8,0.0,3.878,정상
CL03338,2026-09-01 08:54,B,냉동2,-17.66,-15.32,84.4,25.0,43.8,0.0,3.407,정상
CL03011,2026-08-23 04:37,C,냉동2,-18.02,-16.22,85.1,8.0,42.7,0.0,3.242,정상
CL01747,2026-07-19 08:15,A,냉동2,-17.63,-15.06,88.5,71.0,50.4,0.0,4.002,정상
CL00764,2026-06-22 01:32,A,냉동3,-19.48,-17.81,89.9,5.0,41.8,0.0,3.096,정상
CL02436,2026-08-07 00:39,B,냉동2,-18.57,-16.11,89.1,5.0,44.3,0.0,3.862,정상
CL01349,2026-07-07 20:11,C,냉동2,-19.06,-16.34,81.5,17.0,44.7,0.0,3.438,정상
CL01457,2026-07-10 19:22,C,냉동2,-17.15,-13.93,92.2,44.0,54.9,0.0,4.077,정상
CL01574,2026-07-14 04:23,C,냉동1,-17.31,-15.35,89.1,5.0,57.6,0.0,4.557,정상
CL01938,2026-07-24 14:25,A,냉동3,-17.52,-14.18,81.6,54.0,53.1,0.0,4.001,정상
CL00914,2026-06-26 05:20,A,냉동1,-18.41,-15.53,90.8,10.0,38.0,0.0,2.513,정상
CL01006,2026-06-28 15:45,B,냉동1,-17.43,-14.21,93.8,109.0,52.5,0.0,4.302,정상
CL02134,2026-07-29 14:22,A,냉동2,-18.04,-15.09,83.9,89.0,46.0,0.0,3.678,정상
CL01230,2026-07-04 08:38,A,냉동3,-17.73,-15.57,87.6,71.0,48.1,0.0,3.757,정상
CL00655,2026-06-19 01:51,A,냉동2,-17.7,-15.62,90.3,24.0,48.9,0.0,4.131,정상
CL01569,2026-07-14 02:05,A,냉동2,-17.61,-14.48,84.8,15.0,55.3,0.0,4.428,정상
CL00509,2026-06-15 03:59,C,냉동2,-16.78,-15.18,92.0,443.0,49.2,0.0,3.742,폐기
CL00434,2026-06-12 19:12,B,냉동3,-18.22,-16.15,83.5,49.0,43.1,0.0,3.277,정상
CL01908,2026-07-23 18:22,A,냉동1,-18.42,-15.25,85.4,43.0,40.9,0.0,3.29,정상
CL03178,2026-08-27 19:27,B,냉동1,-18.0,-14.77,89.9,101.0,50.7,0.0,4.168,정상
CL01913,2026-07-23 22:26,B,냉동2,-17.51,-15.02,83.9,17.0,47.8,0.0,3.147,정상
CL00459,2026-06-13 12:43,A,냉동3,-17.01,-14.67,90.8,35.0,54.1,0.0,3.703,정상
CL02965,2026-08-21 16:01,A,냉동1,-18.63,-16.47,81.5,75.0,49.5,0.0,3.917,정상
CL00162,2026-06-05 16:58,B,냉동2,-18.12,-15.38,84.2,23.0,41.4,17.7,3.688,정상
CL03081,2026-08-25 02:20,A,냉동2,-18.39,-15.64,84.7,6.0,41.3,0.0,3.367,정상
CL02450,2026-08-07 11:05,A,냉동3,-18.7,-15.75,85.2,96.0,37.9,0.0,2.974,정상
CL02793,2026-08-16 20:09,A,냉동3,-17.87,-15.37,77.9,19.0,49.1,0.0,3.944,정상
CL01623,2026-07-15 13:11,C,냉동3,-17.97,-15.41,91.3,87.0,46.6,0.0,4.217,정상
CL02868,2026-08-18 22:36,B,냉동1,-18.14,-14.69,88.6,46.0,47.8,0.0,3.725,정상
CL01346,2026-07-07 17:54,B,냉동1,-18.61,-15.96,,127.0,45.5,0.0,3.358,정상
CL00988,2026-06-28 07:16,A,냉동2,-18.31,-15.49,81.7,22.0,48.1,0.0,3.65,정상
CL01923,2026-07-24 06:39,C,냉동2,-19.79,-17.08,81.0,9.0,50.8,0.0,3.926,정상
CL03204,2026-08-28 11:38,C,냉동2,-18.81,-15.73,91.5,58.0,34.4,0.0,2.891,정상
CL00905,2026-06-25 23:24,B,냉동2,-18.29,-15.99,83.9,5.0,42.1,0.0,3.386,정상
CL02614,2026-08-12 01:59,A,냉동1,-17.75,-14.94,80.6,5.0,41.2,22.4,3.975,정상
CL03298,2026-08-31 07:32,A,냉동2,-17.52,-14.7,84.0,5.0,52.6,0.0,3.789,정상
CL01545,2026-07-13 09:44,A,냉동1,-17.52,-14.4,82.1,90.0,52.5,0.0,4.16,정상
CL00169,2026-06-05 23:09,A,냉동2,-18.8,-16.34,83.8,6.0,40.2,0.0,2.88,정상
CL01276,2026-07-05 19:20,B,냉동2,-16.95,-13.81,,38.0,50.4,0.0,3.848,정상
CL03125,2026-08-26 06:58,A,냉동3,-17.62,-15.31,87.0,11.0,50.4,0.0,3.85,정상
CL01318,2026-07-07 02:20,B,냉동1,-18.45,-15.22,77.4,24.0,49.7,0.0,,정상
CL00671,2026-06-19 12:15,C,냉동1,-18.09,-14.66,84.2,102.0,46.9,0.0,3.444,정상
CL00092,2026-06-03 10:31,B,냉동2,-16.96,-14.03,88.4,52.0,45.4,0.0,3.185,정상
CL01337,2026-07-07 14:26,C,냉동1,-17.43,-14.85,80.6,70.0,50.8,0.0,3.826,정상
CL00344,2026-06-10 14:55,A,냉동1,-19.24,-16.39,92.9,79.0,39.0,11.2,3.302,정상
CL00136,2026-06-04 23:26,C,냉동2,-17.69,-15.57,90.4,8.0,51.4,24.5,4.536,정상
CL00463,2026-06-13 16:16,C,냉동1,-17.51,-14.65,90.9,89.0,51.1,0.0,4.344,정상
CL00109,2026-06-04 01:26,C,냉동3,-18.29,-16.32,87.3,19.0,35.6,0.0,2.915,정상
CL01956,2026-07-24 23:01,B,냉동2,-18.31,-16.27,84.4,4.0,48.1,0.0,3.33,정상
CL00683,2026-06-19 19:16,C,냉동3,-18.47,-15.83,89.9,74.0,45.4,0.0,3.189,정상
CL01644,2026-07-16 06:33,B,냉동1,-14.74,-12.34,83.9,11.0,64.2,0.0,5.285,폐기
CL02275,2026-08-02 08:44,A,냉동2,-17.25,-14.33,89.6,25.0,52.2,23.7,4.348,정상
CL01609,2026-07-15 01:42,B,냉동3,-15.37,-12.06,93.7,17.0,57.6,0.0,4.472,폐기
CL01611,2026-07-15 03:59,A,냉동3,-18.42,-15.11,82.1,17.0,50.2,0.0,4.453,정상
CL00763,2026-06-22 01:18,C,냉동2,-18.22,-15.69,80.0,2.0,48.8,22.4,4.246,정상
CL02151,2026-07-30 02:33,B,냉동3,-18.16,-15.03,84.5,10.0,40.9,0.0,3.256,정상
CL01511,2026-07-12 11:35,B,냉동3,-17.79,-14.86,89.5,41.0,49.3,0.0,3.704,정상
CL01597,2026-07-14 19:00,C,냉동2,-18.72,-16.12,92.7,20.0,49.7,0.0,3.761,정상
CL00933,2026-06-26 17:37,A,냉동2,-18.63,-16.04,81.8,73.0,42.3,0.0,3.144,정상
CL00699,2026-06-20 07:05,A,냉동1,-18.23,-15.32,89.0,20.0,39.2,0.0,2.566,정상
CL00624,2026-06-18 06:01,A,냉동3,-17.91,-15.78,86.8,8.0,42.1,0.0,3.755,정상
CL00760,2026-06-21 23:07,C,냉동3,-19.23,-16.12,83.2,29.0,52.2,0.0,3.972,정상
CL02689,2026-08-14 00:49,B,냉동1,-17.5,-14.11,78.5,8.0,49.5,0.0,4.372,정상
CL00981,2026-06-28 02:24,A,냉동2,-19.05,-16.27,84.6,12.0,49.9,0.0,3.634,정상
CL00503,2026-06-15 00:16,C,냉동1,-17.99,-15.18,76.3,35.0,42.5,0.0,,정상
CL02370,2026-08-05 03:33,C,냉동2,-17.74,-14.94,78.6,9.0,52.4,0.0,3.879,정상
CL01242,2026-07-04 20:00,A,냉동2,-17.82,-15.37,91.3,2.0,52.0,0.0,3.879,정상
CL01731,2026-07-18 20:03,B,냉동1,-16.33,-13.62,83.0,27.0,56.6,0.0,4.567,폐기
CL01360,2026-07-08 03:54,C,냉동2,-18.23,-15.38,81.9,3.0,36.6,0.0,2.859,정상
CL02358,2026-08-04 17:21,C,냉동1,-17.07,-14.14,87.1,39.0,51.9,20.2,4.73,정상
CL02400,2026-08-06 00:48,B,냉동2,-18.81,-16.17,89.0,7.0,38.7,0.0,3.192,정상
CL02067,2026-07-27 19:24,B,냉동3,-17.59,-14.71,84.8,54.0,50.7,0.0,3.631,정상
CL00471,2026-06-13 20:48,C,냉동1,-18.32,-16.21,84.0,18.0,44.0,0.0,3.46,정상
CL00853,2026-06-24 14:20,C,냉동1,-17.6,-14.61,84.5,98.0,48.3,0.0,3.502,정상
CL00379,2026-06-11 11:01,B,냉동2,-18.08,-15.0,81.8,116.0,52.6,0.0,4.388,정상
CL03184,2026-08-27 22:45,B,냉동3,-17.68,-14.32,87.4,2.0,49.6,0.0,3.886,정상
CL00447,2026-06-13 03:14,B,냉동1,-18.67,-16.16,83.4,2.0,43.6,0.0,3.635,폐기
CL02438,2026-08-07 01:24,A,냉동2,-18.54,-16.73,88.5,11.0,42.6,18.7,3.67,정상
CL03257,2026-08-30 07:08,A,냉동3,-18.44,-15.84,91.3,23.0,48.6,25.0,4.346,정상
CL00519,2026-06-15 09:47,A,냉동2,-18.53,-15.62,82.8,75.0,48.5,0.0,3.823,정상
CL00237,2026-06-07 21:33,C,냉동3,-19.21,-16.23,80.2,25.0,38.1,0.0,2.995,정상
CL01041,2026-06-29 10:40,C,냉동2,-18.57,-15.81,85.7,77.0,52.5,0.0,3.51,정상
CL00533,2026-06-15 19:00,C,냉동3,-17.73,-15.05,85.8,158.0,50.3,0.0,3.524,정상
CL02675,2026-08-13 18:13,B,냉동3,-17.11,-14.51,81.8,80.0,49.6,0.0,3.503,정상
CL00031,2026-06-01 19:40,B,냉동2,-16.73,-14.06,89.4,39.0,53.6,0.0,4.155,정상
CL02429,2026-08-06 19:20,A,냉동1,-18.38,-15.67,93.2,62.0,51.4,14.5,4.18,정상
CL00798,2026-06-22 23:56,A,냉동1,-17.93,-15.06,86.0,27.0,57.1,0.0,4.776,정상
CL02663,2026-08-13 09:43,A,냉동2,-17.76,-14.51,81.5,72.0,52.9,24.1,4.178,정상
CL03088,2026-08-25 05:46,A,냉동2,-18.41,-15.98,85.9,17.0,39.4,13.5,3.544,정상
CL03003,2026-08-22 20:31,A,냉동3,-18.88,-15.87,86.4,16.0,40.5,0.0,3.044,정상
CL01258,2026-07-05 07:27,B,냉동1,-18.61,-16.24,80.6,0.0,44.5,0.0,3.97,정상
CL02167,2026-07-30 13:51,B,냉동3,-18.01,-15.27,91.4,162.0,50.5,11.1,3.495,정상
CL03300,2026-08-31 08:48,C,냉동3,-19.38,-16.95,89.0,22.0,40.3,0.0,3.235,정상
CL02109,2026-07-28 21:55,B,냉동1,-18.67,-15.84,83.5,5.0,42.5,0.0,3.821,정상
CL00448,2026-06-13 03:24,A,냉동1,-18.63,-15.59,81.2,11.0,36.9,0.0,2.564,정상
CL02751,2026-08-15 19:42,A,냉동1,-16.82,-14.1,87.3,15.0,46.2,0.0,3.829,정상
CL03279,2026-08-30 20:09,A,냉동1,-17.92,-15.15,85.2,10.0,45.3,0.0,3.309,정상
CL03039,2026-08-23 20:32,C,냉동2,-17.69,-15.35,92.3,15.0,49.4,0.0,3.529,정상
CL02821,2026-08-17 15:12,C,냉동3,-17.52,-14.5,90.6,132.0,52.4,0.0,4.183,정상
CL00033,2026-06-01 20:43,C,냉동2,-18.26,-15.94,84.9,74.0,48.1,0.0,3.764,정상
CL03173,2026-08-27 14:12,C,냉동2,-18.65,-16.29,90.6,24.0,44.0,0.0,3.216,정상
CL02862,2026-08-18 17:40,C,냉동1,-16.66,-13.79,82.9,47.0,60.8,0.0,4.633,정상
CL01976,2026-07-25 15:09,B,냉동2,-17.9,-15.95,85.3,54.0,49.3,0.0,3.897,정상
CL03291,2026-08-31 04:08,A,냉동1,-19.28,-17.21,90.2,23.0,42.7,19.7,3.738,정상
CL00592,2026-06-17 08:58,B,냉동2,-17.46,-15.29,76.1,65.0,55.7,0.0,3.992,정상
CL00021,2026-06-01 10:52,B,냉동3,-18.52,-15.34,86.1,92.0,46.0,0.0,3.38,정상
CL01584,2026-07-14 10:26,B,냉동1,-17.04,-14.57,88.4,23.0,48.0,0.0,3.428,정상
CL00971,2026-06-27 19:35,B,냉동2,-18.08,-15.48,88.0,17.0,46.8,0.0,3.934,정상
CL01767,2026-07-20 01:33,C,냉동1,-18.1,-15.18,,18.0,46.1,0.0,3.584,정상
CL02185,2026-07-31 00:46,B,냉동2,-18.52,-16.07,89.8,23.0,42.1,0.0,3.187,정상
CL03015,2026-08-23 07:37,B,냉동2,-18.89,-16.48,82.7,2.0,43.3,0.0,2.945,정상
CL02351,2026-08-04 12:44,C,냉동1,-17.67,-14.61,87.5,52.0,44.5,0.0,3.665,정상
CL03352,2026-09-01 17:40,A,냉동3,-18.56,-15.7,87.6,119.0,39.0,0.0,3.002,정상
CL02360,2026-08-04 19:03,C,냉동1,-17.96,-15.19,86.2,54.0,47.4,0.0,3.928,정상
CL01824,2026-07-21 12:52,B,냉동2,-17.94,-15.54,76.7,64.0,51.4,0.0,4.155,정상
CL00742,2026-06-21 11:40,C,냉동1,-17.68,-14.7,84.1,30.0,51.9,0.0,4.468,정상
CL00444,2026-06-13 02:01,A,냉동1,-17.92,-15.98,82.5,3.0,39.5,0.0,3.334,정상
CL01897,2026-07-23 12:47,A,냉동1,-19.09,-16.59,86.1,57.0,42.6,0.0,3.261,정상
CL02959,2026-08-21 11:34,A,냉동2,-19.08,-16.4,86.3,15.0,36.6,0.0,2.574,정상
CL01649,2026-07-16 11:48,A,냉동2,-18.06,-14.49,88.6,65.0,47.5,0.0,3.837,정상
CL00301,2026-06-09 08:51,B,냉동1,-18.93,-15.97,85.0,118.0,42.2,0.0,3.358,정상
CL01007,2026-06-28 15:59,A,냉동2,-17.64,-14.89,94.7,92.0,48.7,0.0,3.07,정상
CL01092,2026-06-30 20:43,A,냉동3,-18.7,-16.11,82.5,6.0,45.2,0.0,4.057,정상
CL00219,2026-06-07 07:01,B,냉동3,-17.9,-14.92,87.6,8.0,52.3,0.0,4.051,정상
CL01788,2026-07-20 13:27,C,냉동2,-18.01,-15.07,80.2,54.0,53.7,0.0,4.35,정상
CL03158,2026-08-27 03:39,B,냉동1,-17.47,-14.83,89.7,9.0,49.5,11.3,4.044,정상
CL03014,2026-08-23 05:53,B,냉동2,-16.83,-15.27,84.4,381.0,49.3,0.0,3.387,정상
CL00751,2026-06-21 18:34,B,냉동3,-17.5,-14.94,85.0,25.0,46.3,0.0,3.383,정상
CL00180,2026-06-06 04:11,C,냉동2,-17.72,-14.93,87.2,7.0,44.5,0.0,3.773,정상
CL01395,2026-07-09 06:06,A,냉동3,-19.08,-16.2,85.9,10.0,40.3,0.0,3.627,정상
CL01770,2026-07-20 03:15,C,냉동1,-17.91,-14.98,80.6,26.0,46.9,0.0,3.489,정상
CL02434,2026-08-06 22:34,C,냉동1,-18.56,-15.96,84.5,4.0,51.3,0.0,3.709,정상
CL02095,2026-07-28 11:58,B,냉동3,-17.12,-14.27,89.2,9.0,51.0,0.0,3.571,정상
CL03012,2026-08-23 05:09,A,냉동3,-18.23,-15.78,79.3,4.0,45.5,0.0,3.467,정상
CL01254,2026-07-05 03:09,B,냉동1,-18.75,-16.05,79.5,3.0,34.6,0.0,2.671,정상
CL00957,2026-06-27 09:27,C,냉동3,-18.24,-16.86,77.3,4.0,37.2,0.0,2.872,정상
CL01988,2026-07-25 22:32,C,냉동1,-18.55,-16.52,79.6,8.0,48.2,0.0,3.927,정상
CL01180,2026-07-03 00:17,A,냉동2,-17.88,-15.75,86.0,50.0,48.2,19.6,4.445,정상
CL02421,2026-08-06 15:09,A,냉동3,-17.81,-14.97,89.4,150.0,53.9,0.0,3.817,정상
CL02495,2026-08-08 16:32,B,냉동1,-18.01,-14.98,85.9,38.0,44.1,0.0,3.628,정상
CL02368,2026-08-05 03:12,A,냉동1,-17.94,-14.85,80.9,1.0,53.8,0.0,4.07,정상
CL02950,2026-08-21 04:24,C,냉동3,-19.54,-17.65,78.6,8.0,32.5,0.0,2.476,정상
CL02146,2026-07-29 23:05,A,냉동3,-17.97,-14.8,75.8,1.0,42.1,0.0,3.019,정상
CL02212,2026-07-31 17:17,B,냉동2,-17.75,-15.33,84.5,92.0,47.9,0.0,3.953,정상
CL02051,2026-07-27 08:03,A,냉동3,-18.05,-15.58,83.0,55.0,47.8,0.0,3.564,정상
CL03386,2026-09-02 14:51,B,냉동3,-17.48,-14.89,81.5,13.0,54.3,0.0,4.815,정상
CL03382,2026-09-02 11:05,B,냉동1,-18.57,-15.94,85.7,91.0,40.7,0.0,3.051,정상
CL02269,2026-08-02 04:50,C,냉동1,-18.52,-16.19,83.5,41.0,51.5,0.0,4.16,정상
CL02106,2026-07-28 19:26,A,냉동2,-17.27,-14.36,80.5,49.0,45.7,0.0,3.257,정상
CL01387,2026-07-09 02:26,A,냉동3,-19.64,-17.35,84.7,18.0,33.0,0.0,2.476,정상
CL02631,2026-08-12 13:07,B,냉동2,-18.09,-15.48,89.2,181.0,45.2,0.0,2.943,정상
CL00596,2026-06-17 11:46,C,냉동2,-17.57,-14.57,84.0,31.0,41.8,0.0,3.361,정상
CL02863,2026-08-18 18:09,B,냉동2,-18.48,-16.43,80.6,7.0,43.4,19.8,3.868,정상
CL00446,2026-06-13 02:51,B,냉동3,-17.57,-15.97,86.0,17.0,56.3,19.1,4.078,정상
CL01236,2026-07-04 14:06,A,냉동3,-18.46,-15.62,78.7,12.0,39.1,0.0,2.873,정상
CL03394,2026-09-02 19:35,A,냉동1,-18.24,-15.5,79.6,38.0,38.5,0.0,2.778,정상
CL00499,2026-06-14 21:17,B,냉동2,-18.32,-15.05,84.3,6.0,56.3,0.0,4.779,정상
CL00342,2026-06-10 14:15,A,냉동2,-17.78,-16.24,82.3,42.0,44.3,0.0,3.779,정상
CL03329,2026-09-01 02:29,C,냉동1,-18.84,-16.49,88.5,42.0,43.8,0.0,3.085,정상
CL01108,2026-07-01 06:24,C,냉동1,-19.21,-17.53,89.7,9.0,39.7,0.0,3.267,폐기
CL03135,2026-08-26 13:56,B,냉동1,-18.14,-15.68,93.8,106.0,46.0,20.0,4.032,정상
CL01930,2026-07-24 09:26,A,냉동2,-18.4,-16.02,82.1,8.0,46.5,0.0,3.469,정상
CL02116,2026-07-29 02:37,C,냉동1,-19.24,-16.8,81.9,3.0,37.7,0.0,3.184,정상
CL02702,2026-08-14 11:57,B,냉동1,-18.33,-15.12,93.7,54.0,41.4,0.0,,정상
CL02741,2026-08-15 14:04,B,냉동2,-18.17,-16.02,82.2,45.0,42.2,0.0,3.123,정상
CL02098,2026-07-28 13:55,A,냉동1,-18.22,-14.96,89.7,27.0,48.7,0.0,3.95,정상
CL02658,2026-08-13 07:56,A,냉동3,-17.48,-15.31,82.8,5.0,61.4,0.0,5.165,정상
CL02835,2026-08-18 00:53,A,냉동3,-18.26,-15.91,82.6,6.0,38.5,0.0,2.979,정상
CL01484,2026-07-11 14:51,C,냉동1,-17.65,-14.86,84.9,127.0,47.4,0.0,3.367,정상
CL03159,2026-08-27 03:45,A,냉동3,-18.42,-15.58,79.6,16.0,49.4,0.0,3.47,정상
CL00426,2026-06-12 12:52,C,냉동1,-18.39,-15.17,80.0,27.0,43.2,0.0,3.512,정상
CL00205,2026-06-06 21:29,C,냉동2,-18.91,-16.73,84.3,10.0,43.4,0.0,3.666,정상
CL00578,2026-06-17 01:23,C,냉동3,-17.2,-14.95,87.3,3.0,55.7,0.0,4.383,폐기
CL03199,2026-08-28 08:51,A,냉동1,-17.98,-14.82,81.8,28.0,49.9,0.0,3.4,정상
CL02494,2026-08-08 15:41,A,냉동3,-17.31,-14.86,85.8,48.0,48.8,0.0,3.73,정상
CL01553,2026-07-13 17:28,A,냉동3,-17.88,-14.65,85.3,9.0,53.4,0.0,3.77,정상
CL00770,2026-06-22 04:49,C,냉동1,-19.68,-17.62,88.4,22.0,35.3,0.0,2.517,정상
CL01235,2026-07-04 13:16,C,냉동1,-16.32,-13.25,89.2,16.0,58.8,20.4,4.97,정상
CL00660,2026-06-19 06:01,B,냉동1,-18.34,-15.64,87.2,17.0,45.3,0.0,3.274,정상
CL01534,2026-07-13 04:55,A,냉동3,-18.59,-15.56,82.7,24.0,44.0,0.0,3.335,정상
CL01502,2026-07-12 03:46,B,냉동2,-18.04,-16.04,92.2,23.0,52.7,0.0,4.294,정상
CL03006,2026-08-22 22:47,B,냉동3,-18.23,-14.81,87.7,34.0,44.5,0.0,3.416,정상
CL02750,2026-08-15 19:28,A,냉동2,-18.0,-15.2,81.2,72.0,42.3,0.0,3.19,정상
CL02723,2026-08-14 22:49,A,냉동1,-18.87,-17.03,88.3,26.0,40.5,0.0,3.07,정상
CL00488,2026-06-14 12:33,C,냉동1,-18.4,-15.92,88.7,11.0,40.6,0.0,3.248,정상
CL00923,2026-06-26 09:26,A,냉동2,-17.25,-13.68,89.1,99.0,54.9,0.0,4.312,폐기
CL02122,2026-07-29 06:31,A,냉동3,-17.43,-14.1,83.1,22.0,51.0,0.0,4.017,정상
CL00850,2026-06-24 10:46,A,냉동2,-19.0,-16.87,88.0,85.0,42.5,0.0,3.284,정상
CL00888,2026-06-25 16:54,B,냉동2,-18.24,-15.69,89.3,44.0,38.1,0.0,2.896,정상
CL01737,2026-07-18 22:22,B,냉동2,-18.17,-15.27,84.7,31.0,47.8,0.0,3.611,정상
CL01102,2026-07-01 01:18,B,냉동2,-17.73,-14.74,88.7,16.0,58.4,17.9,4.811,정상
CL01664,2026-07-16 23:12,C,냉동1,-18.04,-15.35,90.2,8.0,47.4,0.0,3.657,정상
CL03259,2026-08-30 09:27,A,냉동1,-17.31,-13.71,87.1,133.0,49.7,20.7,4.091,정상
CL00663,2026-06-19 08:12,A,냉동3,-18.71,-15.97,90.5,18.0,50.8,0.0,3.812,정상
CL02352,2026-08-04 12:59,C,냉동3,-17.07,-14.49,87.0,18.0,52.0,0.0,4.114,정상
CL00909,2026-06-26 03:15,A,냉동2,-17.94,-15.29,77.8,46.0,49.4,0.0,3.846,정상
CL02757,2026-08-16 01:04,A,냉동1,-17.92,-15.2,85.6,10.0,36.5,0.0,3.069,정상
CL00069,2026-06-02 20:56,B,냉동1,-17.98,-15.08,82.6,14.0,49.5,0.0,3.688,정상
CL02188,2026-07-31 02:40,C,냉동3,-18.7,-16.02,83.2,28.0,47.9,0.0,3.615,정상
CL02447,2026-08-07 09:14,B,냉동2,-17.84,-15.16,78.5,58.0,47.3,0.0,3.804,정상
CL03167,2026-08-27 11:38,B,냉동2,-18.55,-15.64,88.8,72.0,48.0,0.0,3.889,정상
CL02373,2026-08-05 05:26,B,냉동3,-18.71,-15.61,88.7,0.0,37.2,20.8,3.197,정상
CL00958,2026-06-27 09:47,A,냉동1,-17.09,-14.32,92.6,41.0,53.0,0.0,3.998,정상
