lot_id,produced_at,plant_code,line_id,shift,product,fill_error,cap_torque,seal_temp,line_speed,ambient_temp,ambient_humidity,result
L02763,2026-05-24 06:16,P-SEOUL-01,F-3,주간,1L,1.45,2.14,178.5,386,23.8,43.6,합격
L02764,2026-05-24 06:26,P-SEOUL-01,F-2,주간,2L,-0.11,2.1,181.7,378,26.6,54.9,합격
L02765,2026-05-24 06:39,P-SEOUL-01,F-2,주간,500mL,-2.05,2.15,179.6,377,20.9,48.6,합격
L02766,2026-05-24 06:47,P-SEOUL-01,F-1,주간,500mL,-1.44,1.92,181.7,404,23.0,45.4,합격
L02767,2026-05-24 06:57,P-SEOUL-01,F-3,주간,2L,-2.29,2.09,184.8,380,28.4,40.3,합격
L02768,2026-05-24 08:10,P-SEOUL-01,F-2,주간,500mL,-0.08,,178.3,420,23.7,48.9,합격
L02769,2026-05-24 08:16,P-SEOUL-01,F-3,주간,500mL,-0.46,2.05,182.1,404,22.6,49.3,합격
L02770,2026-05-24 08:21,P-SEOUL-01,F-2,주간,1L,0.64,1.84,178.7,398,21.7,53.9,합격
L02771,2026-05-24 09:14,P-SEOUL-01,F-1,주간,2L,1.23,2.08,179.8,399,23.7,40.7,합격
L02772,2026-05-24 09:48,P-SEOUL-01,F-2,주간,500mL,0.59,1.91,179.4,399,26.7,53.3,합격
L02773,2026-05-24 09:57,P-SEOUL-01,F-1,주간,500mL,0.48,2.12,179.3,399,30.2,27.7,합격
L02774,2026-05-24 09:57,P-SEOUL-01,F-2,주간,1L,-1.61,1.88,183.0,406,23.5,67.3,합격
L02775,2026-05-24 09:59,P-SEOUL-01,F-1,주간,500mL,0.26,1.98,179.2,401,20.4,53.3,합격
L02776,2026-05-24 10:00,P-SEOUL-01,F-2,주간,500mL,0.41,2.14,180.7,395,29.7,41.7,합격
L02777,2026-05-24 10:22,P-SEOUL-01,F-1,주간,1L,1.37,2.16,179.0,411,24.1,52.7,재검
L02778,2026-05-24 10:51,P-SEOUL-01,F-3,주간,1L,-0.58,2.11,177.5,409,26.6,58.7,합격
L02779,2026-05-24 10:53,P-SEOUL-01,F-2,주간,1L,-0.39,2.3,180.8,393,24.2,39.3,합격
L02780,2026-05-24 11:36,P-SEOUL-01,F-1,주간,1L,3.04,1.88,179.1,410,22.6,66.4,재검
L02781,2026-05-24 12:47,P-SEOUL-01,F-3,주간,500mL,-1.22,2.11,183.1,410,24.0,45.4,합격
L02782,2026-05-24 13:27,P-SEOUL-01,F-2,주간,2L,0.23,2.04,183.7,420,18.9,57.5,합격
L02783,2026-05-24 14:03,P-SEOUL-01,F-1,오후,500mL,-0.26,2.26,180.2,384,21.1,60.2,합격
L02784,2026-05-24 15:51,P-SEOUL-01,F-1,오후,500mL,-0.19,2.22,183.3,403,27.4,47.5,합격
L02785,2026-05-24 16:29,P-SEOUL-01,F-2,오후,500mL,3.59,2.21,180.0,407,25.4,39.0,재검
L02786,2026-05-24 16:46,P-SEOUL-01,F-3,오후,2L,-0.14,1.9,180.8,399,20.5,41.2,합격
L02787,2026-05-24 18:30,P-SEOUL-01,F-2,오후,500mL,-0.75,1.87,179.2,397,23.1,45.4,합격
L02788,2026-05-24 18:59,P-SEOUL-01,F-2,오후,2L,1.8,1.33,179.3,385,23.9,41.7,재검
L02789,2026-05-24 19:42,P-SEOUL-01,F-3,오후,500mL,0.8,2.3,182.5,398,23.9,58.8,합격
L02790,2026-05-24 20:58,P-SEOUL-01,F-2,오후,500mL,0.53,2.0,178.0,399,23.1,45.2,합격
L02791,2026-05-24 21:13,P-SEOUL-01,F-1,오후,500mL,-1.74,2.0,181.5,402,25.8,67.1,합격
L02792,2026-05-24 21:32,P-SEOUL-01,F-3,오후,1L,-0.08,2.12,182.1,395,22.8,42.5,합격
L02793,2026-05-24 21:35,P-SEOUL-01,F-1,오후,500mL,-0.89,2.11,176.7,365,23.3,44.8,합격
L02794,2026-05-24 22:46,P-SEOUL-01,F-3,야간,1L,-1.0,2.06,181.9,414,20.3,55.3,합격
L02795,2026-05-24 23:24,P-SEOUL-01,F-2,야간,500mL,0.02,2.13,178.1,398,19.3,51.5,합격
L02796,2026-05-24 23:48,P-SEOUL-01,F-3,야간,500mL,1.17,2.17,180.0,401,22.2,52.3,합격
L02797,2026-05-25 00:03,P-SEOUL-01,F-3,야간,500mL,1.93,1.91,179.3,417,20.8,46.8,합격
L02798,2026-05-25 00:54,P-SEOUL-01,F-1,야간,1L,1.08,2.07,181.5,379,27.0,39.1,합격
L02799,2026-05-25 01:26,P-SEOUL-01,F-2,야간,2L,-0.19,1.92,177.8,401,22.6,55.9,합격
L02800,2026-05-25 01:28,P-SEOUL-01,F-3,야간,2L,0.09,,180.0,384,29.2,55.9,합격
L02801,2026-05-25 01:42,P-SEOUL-01,F-3,야간,1L,-1.64,2.23,177.1,408,22.4,53.4,합격
L02802,2026-05-25 03:20,P-SEOUL-01,F-3,야간,500mL,4.47,,178.2,414,30.8,48.2,재검
L02803,2026-05-25 03:23,P-SEOUL-01,F-1,야간,1L,1.07,2.14,179.5,385,22.5,51.4,합격
L02804,2026-05-25 03:48,P-SEOUL-01,F-1,야간,2L,0.65,1.94,182.3,407,24.1,45.2,합격
L02805,2026-05-25 03:55,P-SEOUL-01,F-3,야간,500mL,-0.47,2.13,180.5,376,25.8,60.1,합격
L02806,2026-05-25 04:20,P-SEOUL-01,F-2,야간,1L,0.6,2.03,177.9,402,23.8,51.2,합격
L02807,2026-05-25 04:25,P-SEOUL-01,F-2,야간,500mL,0.16,2.1,175.6,386,23.7,38.6,재검
L02808,2026-05-25 04:33,P-SEOUL-01,F-3,야간,1L,-1.48,1.96,177.3,395,29.7,53.9,합격
L02809,2026-05-25 04:42,P-SEOUL-01,F-3,야간,1L,-0.49,2.17,178.5,397,24.3,63.0,합격
L02810,2026-05-25 04:44,P-SEOUL-01,F-2,야간,500mL,1.82,2.04,179.5,396,25.0,50.2,합격
L02811,2026-05-25 04:49,P-SEOUL-01,F-2,야간,2L,-0.62,2.25,180.9,392,22.2,56.8,합격
L02812,2026-05-25 05:33,P-SEOUL-01,F-2,야간,2L,-0.17,2.16,180.5,402,19.6,45.2,합격
L02813,2026-05-25 05:43,P-SEOUL-01,F-3,야간,500mL,-0.81,1.95,175.8,398,24.3,58.1,합격
L02814,2026-05-25 05:49,P-SEOUL-01,F-3,야간,500mL,1.16,2.19,180.4,389,27.0,70.3,합격
L02815,2026-05-25 06:21,P-SEOUL-01,F-2,주간,1L,-0.73,2.02,180.5,408,31.3,48.9,합격
L02816,2026-05-25 06:39,P-SEOUL-01,F-3,주간,500mL,-1.91,1.93,178.3,376,26.5,60.9,합격
L02817,2026-05-25 07:28,P-SEOUL-01,F-2,주간,1L,0.43,1.98,186.9,409,19.3,51.1,합격
L02818,2026-05-25 07:54,P-SEOUL-01,F-1,주간,1L,1.51,2.15,179.9,388,28.1,49.5,합격
L02819,2026-05-25 10:06,P-SEOUL-01,F-2,주간,2L,-0.34,2.16,181.4,415,26.1,57.5,합격
L02820,2026-05-25 10:53,P-SEOUL-01,F-3,주간,1L,-0.87,1.93,178.7,409,23.8,52.5,합격
L02821,2026-05-25 11:13,P-SEOUL-01,F-2,주간,1L,0.1,2.24,179.4,410,22.2,48.9,합격
L02822,2026-05-25 11:46,P-SEOUL-01,F-1,주간,1L,1.34,,180.6,406,27.5,54.8,합격
L02823,2026-05-25 11:54,P-SEOUL-01,F-1,주간,2L,-1.28,2.16,181.0,401,26.3,59.8,합격
L02824,2026-05-25 12:21,P-SEOUL-01,F-2,주간,2L,-0.6,2.09,179.9,396,27.3,42.5,합격
L02825,2026-05-25 12:27,P-SEOUL-01,F-3,주간,500mL,-1.38,2.11,182.7,391,26.9,57.3,합격
L02826,2026-05-25 12:43,P-SEOUL-01,F-2,주간,500mL,1.39,2.23,181.9,399,24.8,52.3,합격
L02827,2026-05-25 12:51,P-SEOUL-01,F-3,주간,500mL,0.59,2.05,178.0,396,28.7,60.7,합격
L02828,2026-05-25 13:06,P-SEOUL-01,F-1,주간,500mL,0.76,2.17,178.8,399,21.5,60.3,합격
L02829,2026-05-25 13:45,P-SEOUL-01,F-2,주간,500mL,-0.02,2.21,179.2,409,31.2,55.0,합격
L02830,2026-05-25 14:52,P-SEOUL-01,F-1,오후,1L,-0.58,2.19,180.2,395,23.8,48.4,합격
L02831,2026-05-25 15:24,P-SEOUL-01,F-2,오후,500mL,-0.8,2.02,178.4,388,20.5,37.5,합격
L02832,2026-05-25 15:56,P-SEOUL-01,F-1,오후,500mL,2.08,2.21,178.1,408,23.3,48.6,합격
L02833,2026-05-25 15:58,P-SEOUL-01,F-2,오후,500mL,0.94,2.19,181.5,403,22.9,50.0,합격
L02834,2026-05-25 16:03,P-SEOUL-01,F-3,오후,2L,-0.72,2.24,178.9,389,23.6,39.1,합격
L02835,2026-05-25 16:17,P-SEOUL-01,F-1,오후,500mL,-1.64,2.09,180.3,388,23.0,60.7,합격
L02836,2026-05-25 16:40,P-SEOUL-01,F-2,오후,500mL,-2.4,1.96,178.3,385,24.6,50.2,합격
L02837,2026-05-25 17:25,P-SEOUL-01,F-3,오후,500mL,-1.26,2.08,181.7,398,25.4,42.5,합격
L02838,2026-05-25 17:30,P-SEOUL-01,F-3,오후,500mL,-0.39,2.26,179.5,408,28.3,65.2,합격
L02839,2026-05-25 17:56,P-SEOUL-01,F-2,오후,500mL,0.16,1.96,182.8,420,20.3,45.2,합격
L02840,2026-05-25 17:58,P-SEOUL-01,F-2,오후,500mL,0.94,2.35,180.9,422,17.5,38.9,합격
L02841,2026-05-25 18:14,P-SEOUL-01,F-3,오후,2L,-1.32,2.18,179.7,434,23.4,59.1,합격
L02842,2026-05-25 18:36,P-SEOUL-01,F-3,오후,2L,-0.31,2.16,177.0,395,25.2,50.9,합격
L02843,2026-05-25 18:45,P-SEOUL-01,F-2,오후,500mL,-0.04,1.97,184.0,399,23.0,43.4,합격
L02844,2026-05-25 19:03,P-SEOUL-01,F-2,오후,500mL,2.62,2.38,181.9,416,26.6,46.7,합격
L02845,2026-05-25 19:09,P-SEOUL-01,F-1,오후,500mL,-0.53,,177.4,407,26.6,55.3,합격
L02846,2026-05-25 19:40,P-SEOUL-01,F-2,오후,2L,-0.17,1.88,178.3,410,24.5,50.1,합격
L02847,2026-05-25 20:35,P-SEOUL-01,F-1,오후,2L,-0.74,2.15,184.2,404,26.9,37.2,합격
L02848,2026-05-25 20:54,P-SEOUL-01,F-2,오후,500mL,0.11,2.12,179.6,406,24.9,73.1,합격
L02849,2026-05-25 21:20,P-SEOUL-01,F-2,오후,500mL,-0.52,2.15,182.1,405,26.5,57.8,합격
L02850,2026-05-25 21:36,P-SEOUL-01,F-2,오후,500mL,-0.85,2.01,175.3,406,25.1,66.2,합격
L02851,2026-05-25 21:41,P-SEOUL-01,F-1,오후,500mL,-0.27,2.14,182.0,412,24.1,52.2,합격
L02852,2026-05-25 22:01,P-SEOUL-01,F-1,야간,500mL,-1.55,2.16,182.4,404,24.3,41.4,합격
L02853,2026-05-25 22:14,P-SEOUL-01,F-1,야간,1L,0.59,2.11,180.7,406,23.7,53.3,합격
L02854,2026-05-25 22:25,P-SEOUL-01,F-1,야간,500mL,-0.3,2.04,181.7,393,25.6,69.1,합격
L02855,2026-05-25 22:31,P-SEOUL-01,F-2,야간,500mL,0.28,2.12,179.5,398,16.0,52.6,합격
L02856,2026-05-25 22:58,P-SEOUL-01,F-1,야간,500mL,-1.0,2.1,182.7,399,23.8,46.8,합격
L02857,2026-05-25 23:04,P-SEOUL-01,F-1,야간,2L,0.44,2.18,184.0,410,24.8,50.5,합격
L02858,2026-05-25 23:30,P-SEOUL-01,F-1,야간,500mL,-0.2,2.16,180.8,400,24.0,45.1,합격
L02859,2026-05-25 23:35,P-SEOUL-01,F-2,야간,2L,0.09,2.12,179.1,403,29.2,61.3,합격
L02860,2026-05-26 00:09,P-SEOUL-01,F-1,야간,500mL,1.53,2.2,180.8,392,24.4,50.1,합격
L02861,2026-05-26 00:10,P-SEOUL-01,F-3,야간,1L,0.51,2.17,178.1,420,23.7,54.7,합격
L02862,2026-05-26 00:31,P-SEOUL-01,F-1,야간,500mL,-0.01,2.05,180.5,389,19.4,60.2,합격
L02863,2026-05-26 01:50,P-SEOUL-01,F-1,야간,500mL,-0.45,2.18,181.8,413,22.3,62.5,합격
L02864,2026-05-26 02:20,P-SEOUL-01,F-3,야간,2L,1.02,2.09,181.0,398,22.2,55.4,합격
L02865,2026-05-26 03:05,P-SEOUL-01,F-3,야간,500mL,-0.33,2.17,179.0,371,27.6,43.2,합격
L02866,2026-05-26 03:20,P-SEOUL-01,F-2,야간,2L,-0.6,2.12,182.8,412,20.3,46.1,합격
L02867,2026-05-26 04:18,P-SEOUL-01,F-1,야간,500mL,-1.08,1.98,177.4,386,22.0,55.1,합격
L02868,2026-05-26 04:21,P-SEOUL-01,F-3,야간,500mL,-0.54,1.92,181.6,393,19.7,64.6,합격
L02869,2026-05-26 04:48,P-SEOUL-01,F-2,야간,1L,0.64,2.09,180.4,376,24.9,58.9,합격
L02870,2026-05-26 05:05,P-SEOUL-01,F-2,야간,1L,0.49,2.08,180.4,413,20.5,56.5,합격
L02871,2026-05-26 05:16,P-SEOUL-01,F-1,야간,500mL,-0.26,2.33,178.3,411,27.1,42.4,합격
L02872,2026-05-26 05:18,P-SEOUL-01,F-2,야간,500mL,-1.11,2.1,179.2,417,28.8,49.7,합격
L02873,2026-05-26 05:50,P-SEOUL-01,F-1,야간,500mL,0.63,1.91,176.4,398,24.5,56.1,합격
L02874,2026-05-26 06:26,P-SEOUL-01,F-2,주간,1L,1.18,2.35,179.9,383,22.8,51.2,합격
L02875,2026-05-26 07:27,P-SEOUL-01,F-1,주간,1L,0.3,2.17,180.8,369,27.3,41.3,합격
L02876,2026-05-26 08:06,P-SEOUL-01,F-1,주간,500mL,-0.7,2.12,181.3,379,24.4,40.9,합격
L02877,2026-05-26 08:11,P-SEOUL-01,F-1,주간,1L,1.2,,179.4,393,18.4,41.3,합격
L02878,2026-05-26 08:40,P-SEOUL-01,F-2,주간,500mL,0.59,2.13,183.5,399,21.7,43.8,합격
L02879,2026-05-26 09:06,P-SEOUL-01,F-3,주간,500mL,0.87,1.97,182.0,403,19.6,51.4,합격
L02880,2026-05-26 09:19,P-SEOUL-01,F-1,주간,500mL,0.85,2.27,179.9,399,27.9,51.1,합격
L02881,2026-05-26 09:34,P-SEOUL-01,F-3,주간,500mL,-0.12,2.12,177.1,410,21.6,61.1,합격
L02882,2026-05-26 09:45,P-SEOUL-01,F-1,주간,500mL,1.11,2.05,178.0,408,21.1,50.1,합격
L02883,2026-05-26 09:51,P-SEOUL-01,F-3,주간,500mL,-0.22,2.01,183.0,397,24.2,61.4,합격
L02884,2026-05-26 10:00,P-SEOUL-01,F-1,주간,500mL,-1.02,2.08,181.3,413,23.2,47.0,합격
L02885,2026-05-26 10:20,P-SEOUL-01,F-1,주간,500mL,-2.01,2.31,178.9,413,21.9,55.6,합격
L02886,2026-05-26 10:31,P-SEOUL-01,F-1,주간,500mL,0.92,2.02,181.0,402,26.6,60.6,합격
L02887,2026-05-26 11:09,P-SEOUL-01,F-3,주간,500mL,0.84,1.29,175.5,418,23.8,51.8,재검
L02888,2026-05-26 11:27,P-SEOUL-01,F-1,주간,2L,-0.78,2.09,177.1,380,30.3,56.9,합격
L02889,2026-05-26 13:12,P-SEOUL-01,F-2,주간,1L,0.3,2.05,180.9,422,26.2,,합격
L02890,2026-05-26 13:54,P-SEOUL-01,F-2,주간,500mL,-1.03,2.13,178.7,387,32.4,55.6,합격
L02891,2026-05-26 14:31,P-SEOUL-01,F-2,오후,500mL,-0.2,1.96,178.4,407,21.7,37.2,합격
L02892,2026-05-26 14:55,P-SEOUL-01,F-2,오후,1L,-1.45,2.14,180.3,409,28.8,55.9,합격
L02893,2026-05-26 15:05,P-SEOUL-01,F-1,오후,500mL,0.49,2.13,177.2,397,18.5,52.6,합격
L02894,2026-05-26 15:48,P-SEOUL-01,F-2,오후,1L,-0.15,2.18,181.3,402,25.0,54.0,합격
L02895,2026-05-26 16:01,P-SEOUL-01,F-1,오후,500mL,0.31,2.07,184.9,409,23.4,39.3,합격
L02896,2026-05-26 16:18,P-SEOUL-01,F-3,오후,500mL,1.45,1.97,182.7,398,25.0,51.9,합격
L02897,2026-05-26 16:28,P-SEOUL-01,F-1,오후,2L,-1.42,2.01,180.1,404,27.6,54.3,합격
L02898,2026-05-26 16:57,P-SEOUL-01,F-1,오후,1L,1.42,1.82,176.5,399,24.1,61.7,합격
L02899,2026-05-26 17:10,P-SEOUL-01,F-1,오후,500mL,0.26,2.08,178.6,398,20.8,42.2,합격
L02900,2026-05-26 18:53,P-SEOUL-01,F-3,오후,500mL,1.01,2.43,177.9,385,21.3,64.8,합격
L02901,2026-05-26 18:54,P-SEOUL-01,F-3,오후,500mL,1.84,2.43,180.9,372,23.5,51.3,합격
L02902,2026-05-26 19:04,P-SEOUL-01,F-3,오후,2L,0.49,1.97,181.9,395,22.3,49.4,합격
L02903,2026-05-26 19:25,P-SEOUL-01,F-3,오후,2L,-0.09,2.0,177.8,399,19.6,50.0,합격
L02904,2026-05-26 19:31,P-SEOUL-01,F-1,오후,500mL,-1.16,2.3,181.9,418,26.5,55.2,합격
L02905,2026-05-26 19:43,P-SEOUL-01,F-1,오후,500mL,-0.1,2.08,176.8,400,21.9,41.9,합격
L02906,2026-05-26 20:33,P-SEOUL-01,F-1,오후,500mL,0.54,2.19,181.0,391,25.3,40.3,합격
L02907,2026-05-26 21:50,P-SEOUL-01,F-2,오후,1L,-0.79,2.07,180.7,389,24.6,64.2,합격
L02908,2026-05-26 23:07,P-SEOUL-01,F-3,야간,1L,-0.62,2.14,179.7,385,28.0,68.3,합격
L02909,2026-05-26 23:18,P-SEOUL-01,F-2,야간,1L,-0.66,1.32,179.1,390,21.3,51.0,재검
L02910,2026-05-26 23:30,P-SEOUL-01,F-1,야간,500mL,0.57,1.95,179.7,400,21.7,32.6,합격
L02911,2026-05-27 00:16,P-SEOUL-01,F-2,야간,500mL,0.86,1.97,183.7,400,19.1,57.5,합격
L02912,2026-05-27 01:13,P-SEOUL-01,F-1,야간,1L,-1.34,1.48,179.8,412,17.6,42.5,재검
L02913,2026-05-27 01:21,P-SEOUL-01,F-3,야간,500mL,-1.98,2.14,179.1,388,18.9,50.8,합격
L02914,2026-05-27 02:03,P-SEOUL-01,F-2,야간,500mL,-0.66,2.11,179.9,427,17.7,40.4,합격
L02915,2026-05-27 04:07,P-SEOUL-01,F-2,야간,1L,1.49,2.03,177.7,382,23.8,59.5,합격
L02916,2026-05-27 04:19,P-SEOUL-01,F-2,야간,2L,0.45,2.02,179.4,411,23.2,54.7,합격
L02917,2026-05-27 04:36,P-SEOUL-01,F-1,야간,1L,1.51,2.1,181.2,391,23.0,50.0,합격
L02918,2026-05-27 05:10,P-SEOUL-01,F-3,야간,1L,0.38,2.03,182.5,407,29.2,52.1,합격
L02919,2026-05-27 06:02,P-SEOUL-01,F-2,주간,500mL,3.99,2.02,182.3,383,26.7,40.0,재검
L02920,2026-05-27 06:13,P-SEOUL-01,F-3,주간,500mL,0.12,2.06,181.6,382,27.0,52.6,합격
L02921,2026-05-27 07:26,P-SEOUL-01,F-1,주간,2L,0.58,2.07,180.1,416,27.5,50.5,합격
L02922,2026-05-27 07:32,P-SEOUL-01,F-1,주간,2L,0.69,2.16,178.0,396,26.3,48.6,합격
L02923,2026-05-27 08:57,P-SEOUL-01,F-3,주간,500mL,0.33,2.13,177.9,416,23.6,48.7,합격
L02924,2026-05-27 09:24,P-SEOUL-01,F-2,주간,2L,1.21,1.97,177.2,379,25.7,51.7,합격
L02925,2026-05-27 09:46,P-SEOUL-01,F-2,주간,500mL,-1.44,2.25,180.7,389,19.7,53.0,합격
L02926,2026-05-27 09:48,P-SEOUL-01,F-3,주간,1L,0.59,2.0,182.0,392,28.4,64.2,합격
L02927,2026-05-27 10:07,P-SEOUL-01,F-1,주간,500mL,-0.35,2.12,180.7,403,24.7,44.5,합격
L02928,2026-05-27 11:09,P-SEOUL-01,F-1,주간,500mL,0.94,2.09,178.9,417,21.9,66.4,합격
L02929,2026-05-27 12:08,P-SEOUL-01,F-2,주간,500mL,1.2,2.08,175.5,393,25.1,57.6,합격
L02930,2026-05-27 12:27,P-SEOUL-01,F-1,주간,500mL,-0.26,1.98,178.2,405,26.9,53.3,합격
L02931,2026-05-27 14:00,P-SEOUL-01,F-3,오후,500mL,-1.7,2.01,179.1,418,23.4,59.5,합격
L02932,2026-05-27 14:35,P-SEOUL-01,F-1,오후,2L,1.7,2.28,182.5,382,27.8,42.9,합격
L02933,2026-05-27 14:40,P-SEOUL-01,F-3,오후,2L,0.85,1.41,181.1,402,25.4,61.7,재검
L02934,2026-05-27 14:52,P-SEOUL-01,F-3,오후,500mL,-1.12,2.05,178.2,395,21.3,49.3,합격
L02935,2026-05-27 15:13,P-SEOUL-01,F-1,오후,500mL,0.77,2.31,176.4,394,27.2,67.7,합격
L02936,2026-05-27 15:46,P-SEOUL-01,F-3,오후,1L,-0.34,2.15,181.7,397,15.4,52.3,합격
L02937,2026-05-27 17:38,P-SEOUL-01,F-2,오후,500mL,-0.34,2.35,182.2,401,24.4,50.2,합격
L02938,2026-05-27 17:40,P-SEOUL-01,F-3,오후,1L,-0.9,1.33,181.4,410,22.1,38.1,재검
L02939,2026-05-27 18:22,P-SEOUL-01,F-2,오후,500mL,1.14,2.16,176.2,395,29.2,42.9,합격
L02940,2026-05-27 18:23,P-SEOUL-01,F-2,오후,500mL,0.58,2.16,179.3,382,24.5,62.6,합격
L02941,2026-05-27 19:03,P-SEOUL-01,F-1,오후,500mL,-1.31,2.12,180.7,382,24.2,44.8,합격
L02942,2026-05-27 20:11,P-SEOUL-01,F-3,오후,2L,-0.14,2.04,177.0,412,25.9,61.1,합격
L02943,2026-05-27 20:16,P-SEOUL-01,F-1,오후,500mL,-0.92,2.25,182.1,391,23.3,51.9,합격
L02944,2026-05-27 20:23,P-SEOUL-01,F-2,오후,2L,-0.78,2.12,177.2,393,24.3,55.4,합격
L02945,2026-05-27 21:08,P-SEOUL-01,F-2,오후,500mL,-0.94,1.76,179.2,393,20.3,48.9,합격
L02946,2026-05-27 21:13,P-SEOUL-01,F-1,오후,500mL,-0.29,2.17,178.1,398,23.2,47.0,합격
L02947,2026-05-27 21:13,P-SEOUL-01,F-2,오후,500mL,4.16,2.1,180.7,413,24.9,45.0,재검
L02948,2026-05-27 21:33,P-SEOUL-01,F-1,오후,500mL,0.28,2.24,181.1,390,23.6,44.9,합격
L02949,2026-05-27 21:48,P-SEOUL-01,F-3,오후,1L,0.78,,179.1,409,23.8,53.0,합격
L02950,2026-05-27 22:33,P-SEOUL-01,F-2,야간,500mL,1.28,1.93,178.0,399,21.0,55.5,합격
L02951,2026-05-27 22:34,P-SEOUL-01,F-2,야간,500mL,0.5,2.22,182.7,395,35.1,50.4,합격
L02952,2026-05-27 22:56,P-SEOUL-01,F-3,야간,2L,-0.18,2.12,176.0,401,21.5,46.8,합격
L02953,2026-05-27 23:52,P-SEOUL-01,F-2,야간,500mL,-0.99,1.95,182.7,393,15.6,43.2,합격
L02954,2026-05-28 00:53,P-SEOUL-01,F-1,야간,500mL,0.23,2.06,174.6,402,23.7,48.6,합격
L02955,2026-05-28 01:08,P-SEOUL-01,F-1,야간,500mL,1.03,2.25,178.4,396,24.0,54.0,합격
L02956,2026-05-28 01:30,P-SEOUL-01,F-1,야간,500mL,-0.66,2.1,183.1,407,25.6,52.6,합격
L02957,2026-05-28 01:53,P-SEOUL-01,F-2,야간,500mL,0.72,1.39,179.0,404,26.1,38.7,재검
L02958,2026-05-28 02:04,P-SEOUL-01,F-1,야간,500mL,-1.3,2.19,179.3,419,25.3,53.8,합격
L02959,2026-05-28 02:23,P-SEOUL-01,F-3,야간,500mL,-0.58,2.13,179.4,407,26.1,53.5,합격
L02960,2026-05-28 02:49,P-SEOUL-01,F-1,야간,500mL,-0.71,1.97,179.8,406,32.7,52.4,합격
L02961,2026-05-28 03:27,P-SEOUL-01,F-2,야간,500mL,-0.96,2.12,180.4,399,21.8,44.8,합격
L02962,2026-05-28 03:59,P-SEOUL-01,F-2,야간,2L,-2.33,2.2,181.5,399,19.1,46.3,합격
L02963,2026-05-28 04:23,P-SEOUL-01,F-1,야간,2L,-1.34,2.03,178.1,391,24.5,47.5,합격
L02964,2026-05-28 04:40,P-SEOUL-01,F-2,야간,500mL,0.56,2.2,182.8,421,21.3,45.9,합격
L02965,2026-05-28 04:55,P-SEOUL-01,F-1,야간,500mL,0.44,2.02,180.3,404,27.9,53.2,합격
L02966,2026-05-28 05:42,P-SEOUL-01,F-2,야간,2L,0.54,2.18,179.9,389,24.8,46.9,합격
L02967,2026-05-28 06:47,P-SEOUL-01,F-2,주간,1L,1.78,2.08,181.6,400,21.8,58.1,합격
L02968,2026-05-28 07:27,P-SEOUL-01,F-1,주간,2L,-0.32,2.17,176.9,395,26.2,44.1,합격
L02969,2026-05-28 07:27,P-SEOUL-01,F-3,주간,500mL,-0.59,2.12,181.5,403,21.1,57.3,합격
L02970,2026-05-28 08:19,P-SEOUL-01,F-3,주간,2L,0.03,2.14,179.7,395,22.8,43.9,합격
L02971,2026-05-28 08:32,P-SEOUL-01,F-2,주간,1L,0.02,2.12,177.1,383,28.2,46.7,합격
L02972,2026-05-28 08:44,P-SEOUL-01,F-2,주간,500mL,1.08,2.2,177.4,391,27.7,58.0,합격
L02973,2026-05-28 08:45,P-SEOUL-01,F-3,주간,2L,0.63,2.05,179.8,394,24.5,48.0,합격
L02974,2026-05-28 09:03,P-SEOUL-01,F-2,주간,1L,-0.0,2.31,180.6,425,26.3,54.6,합격
L02975,2026-05-28 09:04,P-SEOUL-01,F-1,주간,500mL,0.4,1.91,179.7,404,19.7,41.8,합격
L02976,2026-05-28 09:46,P-SEOUL-01,F-2,주간,2L,-0.23,2.23,178.3,383,26.7,42.5,합격
L02977,2026-05-28 10:13,P-SEOUL-01,F-2,주간,500mL,3.7,2.15,178.5,403,29.0,57.4,재검
L02978,2026-05-28 10:15,P-SEOUL-01,F-3,주간,2L,0.95,2.17,178.0,401,25.3,51.9,합격
L02979,2026-05-28 10:24,P-SEOUL-01,F-3,주간,2L,0.47,2.15,178.9,393,26.3,53.1,합격
L02980,2026-05-28 11:21,P-SEOUL-01,F-3,주간,500mL,-0.35,2.22,177.1,424,23.7,52.1,합격
L02981,2026-05-28 11:32,P-SEOUL-01,F-1,주간,500mL,0.06,2.07,177.8,387,27.2,57.8,합격
L02982,2026-05-28 12:01,P-SEOUL-01,F-2,주간,500mL,-1.47,,179.0,390,24.1,53.8,합격
L02983,2026-05-28 12:12,P-SEOUL-01,F-3,주간,1L,-0.76,2.03,179.1,416,27.8,40.8,합격
L02984,2026-05-28 12:45,P-SEOUL-01,F-2,주간,500mL,-1.2,2.07,178.6,408,21.5,52.8,합격
L02985,2026-05-28 13:31,P-SEOUL-01,F-1,주간,500mL,0.73,2.22,180.4,405,22.0,66.2,합격
L02986,2026-05-28 13:57,P-SEOUL-01,F-2,주간,500mL,-0.4,2.39,179.7,396,22.6,40.2,합격
L02987,2026-05-28 14:13,P-SEOUL-01,F-1,오후,2L,0.55,2.12,180.8,424,22.2,56.7,합격
L02988,2026-05-28 15:00,P-SEOUL-01,F-1,오후,500mL,-1.48,2.02,178.9,413,20.3,59.2,합격
L02989,2026-05-28 16:22,P-SEOUL-01,F-3,오후,2L,-0.14,2.41,179.6,384,23.2,52.5,합격
L02990,2026-05-28 16:27,P-SEOUL-01,F-1,오후,500mL,0.12,2.4,180.1,398,25.3,52.7,합격
